timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Specific attenuation,Attenuation
20201105T0900,8.030246,0,0,3,41,0,0
20201105T1000,9.160245,0,0,0,62,0,0
20201105T1100,10.130245,0,0,3,64,0,0
20201105T1200,10.920245,0,0,2,75,0,0
20201105T1300,11.480246,0,0,1,86,0,0
20201105T1400,11.640245,0,0,2,76,0,0
20201105T1500,11.600245,0,0,0,68,0,0
20201105T1600,10.760245,0,0,0,56,0,0
20201105T1700,10.190246,0,0,0,56,0,0
20201105T1800,9.240245,0,0,0,63,0,0
20201105T1900,8.770246,0,0,0,50,0,0
20201105T2000,8.380245,0,0,0,39,0,0
20201105T2100,8.100245,0,0,0,18,0,0
20201105T2200,7.3702455,0,0,0,27,0,0
20201105T2300,6.860245,0,0,0,18,0,0
20201106T0000,6.650245,0,0,0,19,0,0
20201106T0100,6.000245,0,0,0,16,0,0
20201106T0200,5.2202454,0,0,0,13,0,0
20201106T0300,4.920245,0,0,0,9,0,0
20201106T0400,5.040245,0,0,0,11,0,0
20201106T0500,5.020245,0,0,0,9,0,0
20201106T0600,4.7602453,0,0,0,10,0,0
20201106T0700,5.1602454,0,0,0,15,0,0
20201106T0800,6.5902452,0,0,0,22,0,0
20201106T0900,7.8202453,0,0,0,13,0,0
20201106T1000,8.420245,0,0,0,21,0,0
20201106T1100,9.140245,0,0,0,14,0,0
20201106T1200,10.090245,0,0,0,5,0,0
20201106T1300,10.900246,0,0,0,9,0,0
20201106T1400,11.360246,0,0,0,7,0,0
20201106T1500,10.940246,0,0,0,3,0,0
20201106T1600,9.700245,0,0,0,3,0,0
20201106T1700,7.730245,0,0,0,0,0,0
20201106T1800,7.250245,0,0,0,0,0,0
20201106T1900,6.770245,0,0,0,1,0,0
20201106T2000,6.5502453,0,0,0,0,0,0
20201106T2100,6.4302454,0,0,0,0,0,0
20201106T2200,6.000245,0,0,0,65,0,0
20201106T2300,5.5802455,0,0,0,55,0,0
20201107T0000,5.690245,0,0,0,54,0,0
20201107T0100,5.4902453,0,0,0,57,0,0
20201107T0200,5.400245,0,0,0,61,0,0
20201107T0300,5.6402454,0,0,0,52,0,0
20201107T0400,5.6802454,0,0,0,50,0,0
20201107T0500,5.400245,0,0,0,52,0,0
20201107T0600,5.400245,0,0,0,48,0,0
20201107T0700,5.750245,0,0,0,40,0,0
20201107T0800,6.5102453,0,0,0,16,0,0
20201107T0900,7.610245,0,0,0,4,0,0
20201107T1000,8.770246,0,5,4,67,0,0
20201107T1100,9.710245,0,31,1,16,0,0
20201107T1200,11.220245,0,62,4,8,0,0
20201107T1300,12.610246,0,71,19,8,0,0
20201107T1400,12.770246,0,64,28,4,0,0
20201107T1500,11.630245,0,80,31,1,0,0
20201107T1600,10.340245,0,78,28,2,0,0
20201107T1700,8.820246,0,60,73,0,0,0
20201107T1800,8.3102455,0,73,75,0,0,0
20201107T1900,7.5302453,0,34,90,0,0,0
20201107T2000,7.2202454,0,26,79,0,0,0
20201107T2100,7.6602454,0.2,39,55,0,0.092526842,0.223623815
20201107T2200,7.230245,0,78,21,0,0,0
20201107T2300,7.2002454,0,91,15,0,0,0
20201108T0000,7.0702453,0,90,4,0,0,0
20201108T0100,6.8902454,0,67,13,0,0,0
20201108T0200,6.630245,0,51,19,0,0,0
20201108T0300,6.6202455,0,29,21,2,0,0
20201108T0400,6.520245,0,38,24,3,0,0
20201108T0500,6.9902453,0,68,31,5,0,0
20201108T0600,7.000245,0,81,23,4,0,0
20201108T0700,7.400245,0,96,28,0,0,0
20201108T0800,8.210245,0,95,24,0,0,0
20201108T0900,9.110246,0,96,31,0,0,0
20201108T1000,9.820246,0,98,76,8,0,0
20201108T1100,10.840245,0,100,73,0,0,0
20201108T1200,11.900246,0,91,48,0,0,0
20201108T1300,12.930245,0,89,20,0,0,0
20201108T1400,13.330245,0,57,8,0,0,0
20201108T1500,12.900246,0,40,13,0,0,0
20201108T1600,11.330245,0,46,11,0,0,0
20201108T1700,9.290245,0,47,11,0,0,0
20201108T1800,8.470245,0,51,14,0,0,0
20201108T1900,7.900245,0,80,38,1,0,0
20201108T2000,7.9702454,0,82,77,1,0,0
20201108T2100,8.0602455,0.3,66,69,0,0.092864647,0.288773952
20201108T2200,7.940245,0.1,60,53,0,0.091952203,0.09831044
20201108T2300,7.7202454,0.5,48,54,4,0.093291988,0.484046147
20201109T0000,8.030246,0,52,32,8,0,0
20201109T0100,7.360245,0,26,30,16,0,0
20201109T0200,7.2802453,0,11,24,10,0,0
20201109T0300,7.210245,0,1,34,8,0,0
20201109T0400,6.8202453,0,0,41,8,0,0
20201109T0500,6.6802454,0,0,38,1,0,0
20201109T0600,6.7002454,0,0,32,3,0,0
20201109T0700,6.4502454,0,0,5,1,0,0
20201109T0800,7.9702454,0,0,3,1,0,0
20201109T0900,9.410245,0,0,1,0,0,0
20201109T1000,10.640245,0,0,9,0,0,0
20201109T1100,12.110246,0,0,21,6,0,0
20201109T1200,13.360246,0,0,35,17,0,0
20201109T1300,14.340245,0,0,44,36,0,0
20201109T1400,14.870245,0,0,16,10,0,0
20201109T1500,14.380245,0,0,10,1,0,0
20201109T1600,13.050245,0,0,7,0,0,0
20201109T1700,11.460245,0,0,7,0,0,0
20201109T1800,9.150246,0,0,4,0,0,0
20201109T1900,7.8902454,0,0,7,2,0,0
20201109T2000,7.5702453,0,0,3,0,0,0
20201109T2100,7.400245,0,0,5,0,0,0
20201109T2200,7.500245,0,11,10,6,0,0
20201109T2300,7.1202455,0,9,28,27,0,0
20201110T0000,6.730245,0,44,28,29,0,0
20201110T0100,6.380245,0,67,43,88,0,0
20201110T0200,5.9102454,0,88,46,90,0,0
20201110T0300,5.8002453,0,68,55,91,0,0
20201110T0400,5.9902453,0,13,24,90,0,0
20201110T0500,5.9702454,0,59,15,93,0,0
20201110T0600,5.8002453,0,85,16,93,0,0
20201110T0700,5.9102454,0,95,6,94,0,0
20201110T0800,6.5302453,0,99,12,93,0,0
20201110T0900,7.130245,0,88,15,91,0,0
20201110T1000,8.370246,0,84,8,98,0,0
20201110T1100,9.230246,0,86,14,86,0,0
20201110T1200,10.290245,0,36,38,81,0,0
20201110T1300,11.030245,0,10,52,80,0,0
20201110T1400,11.290245,0,13,46,75,0,0
20201110T1500,10.720245,0,8,61,75,0,0
20201110T1600,10.210245,0,10,47,69,0,0
20201110T1700,10.130245,0,14,44,67,0,0
20201110T1800,9.520246,0,5,42,48,0,0
20201110T1900,7.7002454,0.1,0,41,46,0.091952203,0.086386061
20201110T2000,7.0602455,0,0,50,49,0,0
20201110T2100,6.440245,0,0,65,52,0,0
20201110T2200,7.5102453,0,0,63,58,0,0
20201110T2300,7.190245,0,0,42,66,0,0
20201111T0000,7.610245,0,0,11,73,0,0
20201111T0100,7.0702453,0,0,21,71,0,0
20201111T0200,6.8102455,0,0,22,71,0,0
20201111T0300,7.170245,0,0,9,71,0,0
20201111T0400,7.170245,0,0,13,74,0,0
20201111T0500,7.5302453,0,0,15,84,0,0
20201111T0600,7.7002454,0,1,13,87,0,0
20201111T0700,7.8202453,0.1,0,13,95,0.091952203,0.080055155
20201111T0800,8.000245,0,0,8,86,0,0
20201111T0900,8.460245,0,0,8,68,0,0
20201111T1000,9.120245,0,62,25,59,0,0
20201111T1100,9.410245,0,0,22,62,0,0
20201111T1200,10.090245,0,0,4,87,0,0
20201111T1300,10.770246,0,0,4,84,0,0
20201111T1400,10.920245,0,0,8,80,0,0
20201111T1500,10.580245,0,0,4,68,0,0
20201111T1600,10.870245,0,0,2,29,0,0
20201111T1700,9.840245,0,0,3,33,0,0
20201111T1800,8.980246,0,0,8,39,0,0
20201111T1900,8.800245,0,0,5,39,0,0
20201111T2000,8.330246,0,0,7,34,0,0
20201111T2100,7.860245,0,2,8,23,0,0
20201111T2200,8.220245,0,3,10,36,0,0
20201111T2300,7.8702455,0,8,7,62,0,0
20201112T0000,7.6002455,0,31,10,80,0,0
20201112T0100,7.480245,0,63,20,80,0,0
20201112T0200,7.4502454,0,95,3,79,0,0
20201112T0300,7.540245,0,99,1,64,0,0
20201112T0400,7.520245,0,100,44,66,0,0
20201112T0500,7.6202455,0,93,19,50,0,0
20201112T0600,7.5802455,0,67,49,29,0,0
20201112T0700,7.3502455,0,6,17,18,0,0
20201112T0800,7.8902454,0,0,12,24,0,0
20201112T0900,10.0602455,0,0,8,13,0,0
20201112T1000,12.210245,0,19,33,45,0,0
20201112T1100,13.510245,0,55,74,70,0,0
20201112T1200,14.140245,0.1,54,95,88,0.091952203,0.078955333
20201112T1300,13.870245,0.1,41,98,97,0.091952203,0.079633519
20201112T1400,13.840245,0,4,99,99,0,0
20201112T1500,13.860246,0,0,96,100,0,0
20201112T1600,12.610246,0,6,71,98,0,0
20201112T1700,11.0602455,0,58,48,53,0,0
20201112T1800,9.180245,0,47,36,48,0,0
20201112T1900,7.630245,0,77,23,26,0,0
20201112T2000,6.3702455,0,69,16,22,0,0
20201112T2100,6.420245,0,41,7,13,0,0
20201112T2200,6.1202455,0,7,4,12,0,0
20201112T2300,5.8302455,0,0,16,31,0,0
20201113T0000,5.6002455,0,0,32,37,0,0
20201113T0100,5.420245,0,0,33,52,0,0
20201113T0200,5.0102453,0,0,35,39,0,0
20201113T0300,4.3902454,0,4,19,31,0,0
20201113T0400,4.5402455,0,15,7,26,0,0
20201113T0500,4.730245,0,23,4,27,0,0
20201113T0600,5.1002455,0,6,9,27,0,0
20201113T0700,5.610245,0,0,14,29,0,0
20201113T0800,6.9102454,0,0,17,25,0,0
20201113T0900,8.720245,0,3,20,17,0,0
20201113T1000,10.630245,0,13,28,35,0,0
20201113T1100,12.570246,0,41,44,43,0,0
20201113T1200,14.490245,0,60,41,20,0,0
20201113T1300,15.230246,0,85,39,8,0,0
20201113T1400,15.570246,0,81,32,5,0,0
20201113T1500,14.440246,0,95,34,7,0,0
20201113T1600,11.720245,0,97,32,3,0,0
20201113T1700,10.970245,0,100,38,8,0,0
20201113T1800,9.940246,0,100,66,16,0,0
20201113T1900,9.660245,0,98,86,13,0,0
20201113T2000,9.380245,0,97,89,15,0,0
20201113T2100,8.790245,0,86,93,11,0,0
20201113T2200,8.240246,0,81,44,0,0,0
20201113T2300,7.8402452,0,55,38,0,0,0
20201114T0000,7.2402453,0,0,5,0,0,0
20201114T0100,6.900245,0,0,5,0,0,0
20201114T0200,6.5302453,0,0,9,1,0,0
20201114T0300,6.270245,0,0,8,1,0,0
20201114T0400,5.9702454,0,0,4,2,0,0
20201114T0500,5.4302454,0,0,6,3,0,0
20201114T0600,5.500245,0,6,5,0,0,0
20201114T0700,5.650245,0,24,9,5,0,0
20201114T0800,7.000245,0,19,1,5,0,0
20201114T0900,9.500245,0,39,0,1,0,0
20201114T1000,11.390245,0,80,0,0,0,0
20201114T1100,13.150246,0,39,0,0,0,0
20201114T1200,14.660245,0,1,0,0,0,0
20201114T1300,15.660245,0,6,0,0,0,0
20201114T1400,15.990245,0,12,0,2,0,0
20201114T1500,14.370245,0,8,0,0,0,0
20201114T1600,10.400246,0,0,0,0,0,0
20201114T1700,8.500245,0,0,0,0,0,0
20201114T1800,7.2402453,0,0,0,0,0,0
20201114T1900,7.400245,0,0,0,0,0,0
20201114T2000,7.000245,0,2,0,0,0,0
20201114T2100,6.3302455,0,25,0,0,0,0
20201114T2200,5.9902453,0,45,0,0,0,0
20201114T2300,6.2002454,0,86,0,1,0,0
20201115T0000,5.8002453,0,86,0,5,0,0
20201115T0100,5.5302453,0,80,1,8,0,0
20201115T0200,5.540245,0,85,1,6,0,0
20201115T0300,5.540245,0,95,1,1,0,0
20201115T0400,5.110245,0,91,8,0,0,0
20201115T0500,5.0302453,0,76,10,2,0,0
20201115T0600,5.2602453,0,67,24,0,0,0
20201115T0700,5.3102455,0,34,8,1,0,0
20201115T0800,6.3702455,0,32,0,1,0,0
20201115T0900,8.720245,0,31,0,0,0,0
20201115T1000,11.170245,0,45,0,0,0,0
20201115T1100,13.160245,0,31,0,1,0,0
20201115T1200,14.670245,0,39,4,2,0,0
20201115T1300,15.710245,0,30,22,1,0,0
20201115T1400,16.010246,0,93,32,1,0,0
20201115T1500,14.660245,0,100,9,1,0,0
20201115T1600,13.290245,0,96,8,1,0,0
20201115T1700,12.220245,0,100,17,1,0,0
20201115T1800,11.760245,0,100,45,22,0,0
20201115T1900,12.430245,0.4,100,99,28,0.093105072,0.387207379
20201115T2000,13.010245,0.8,100,92,26,0.093686916,0.774327017
20201115T2100,14.240245,1,100,100,23,0.093875,0.95530446
20201115T2200,14.090245,1.6,100,100,44,0.094272395,1.531363705
20201115T2300,14.450245,2,100,100,74,0.094461655,1.799238429
20201116T0000,13.720245,1.7,100,90,51,0.094323777,1.415026494
20201116T0100,12.450245,0.7,99,81,39,0.093574544,0.517511515
20201116T0200,11.740245,0.3,90,68,20,0.092864647,0.196133967
20201116T0300,10.780245,0.2,44,64,12,0.092526842,0.119734121
20201116T0400,10.130245,0,76,39,40,0,0
20201116T0500,9.920245,0,25,8,63,0,0
20201116T0600,10.000245,0,1,2,75,0,0
20201116T0700,10.280245,0,0,0,95,0,0
20201116T0800,10.3102455,0,0,26,99,0,0
20201116T0900,10.690246,0,0,28,99,0,0
20201116T1000,11.150246,0,0,46,97,0,0
20201116T1100,11.360246,0,0,49,58,0,0
20201116T1200,11.630245,0,0,57,63,0,0
20201116T1300,11.820246,0,0,53,57,0,0
20201116T1400,11.8102455,0,45,36,43,0,0
20201116T1500,11.220245,0,89,34,26,0,0
20201116T1600,10.540245,0,83,54,55,0,0
20201116T1700,10.400246,0,97,37,32,0,0
20201116T1800,9.940246,0,86,25,42,0,0
20201116T1900,9.090245,0,33,41,64,0,0
20201116T2000,8.980246,0,11,26,58,0,0
20201116T2100,8.660245,0,0,8,47,0,0
20201116T2200,7.710245,0,0,8,57,0,0
20201116T2300,7.6402454,0,0,3,65,0,0
20201117T0000,6.8302455,0,8,0,77,0,0
20201117T0100,6.210245,0,15,4,78,0,0
20201117T0200,6.1802454,0,22,6,67,0,0
20201117T0300,5.8902454,0,25,3,78,0,0
20201117T0400,5.4102454,0,7,4,57,0,0
20201117T0500,5.5302453,0,5,7,57,0,0
20201117T0600,5.380245,0,17,4,46,0,0
20201117T0700,4.880245,0,87,6,38,0,0
20201117T0800,6.610245,0,95,5,34,0,0
20201117T0900,8.260245,0,67,5,39,0,0
20201117T1000,10.470245,0,96,29,28,0,0
20201117T1100,11.5602455,0,97,19,16,0,0
20201117T1200,12.280245,0,91,2,22,0,0
20201117T1300,12.8102455,0,95,1,26,0,0
20201117T1400,12.820246,0,95,1,29,0,0
20201117T1500,12.280245,0,97,0,10,0,0
20201117T1600,9.900246,0,96,0,4,0,0
20201117T1700,7.750245,0,96,0,6,0,0
20201117T1800,7.130245,0,96,0,3,0,0
20201117T1900,6.3202453,0,94,0,2,0,0
20201117T2000,5.980245,0,80,0,0,0,0
20201117T2100,4.9302454,0,15,0,0,0,0
20201117T2200,3.8502455,0,42,0,0,0,0
20201117T2300,3.4102454,0,60,0,0,0,0
20201118T0000,2.9202452,0,53,0,0,0,0
20201118T0100,3.2602453,0,9,0,0,0,0
20201118T0200,3.4502454,0,0,0,0,0,0
20201118T0300,3.2802453,0,0,0,0,0,0
20201118T0400,3.1902456,0,0,0,0,0,0
20201118T0500,3.2402453,0,0,0,1,0,0
20201118T0600,2.5502453,0,0,0,2,0,0
20201118T0700,2.4702454,0,0,0,7,0,0
20201118T0800,3.9302454,0,0,0,1,0,0
20201118T0900,5.880245,0,0,0,0,0,0
20201118T1000,7.4902453,0,0,0,18,0,0
20201118T1100,9.370245,0,0,0,0,0,0
20201118T1200,11.080245,0,0,0,0,0,0
20201118T1300,12.280245,0,0,0,0,0,0
20201118T1400,12.800245,0,0,0,1,0,0
20201118T1500,11.280245,0,0,0,2,0,0
20201118T1600,7.860245,0,0,0,0,0,0
20201118T1700,6.630245,0,8,0,0,0,0
20201118T1800,5.9502454,0,32,0,2,0,0
20201118T1900,5.1602454,0,26,0,1,0,0
20201118T2000,5.0602455,0,19,0,0,0,0
20201118T2100,4.690245,0,20,0,0,0,0
20201118T2200,4.690245,0,38,0,0,0,0
20201118T2300,4.880245,0,52,0,0,0,0
20201119T0000,5.520245,0,40,0,0,0,0
20201119T0100,5.8302455,0,31,0,0,0,0
20201119T0200,6.0802455,0,33,0,0,0,0
20201119T0300,6.190245,0,23,4,12,0,0
20201119T0400,7.0102453,0,20,30,44,0,0
20201119T0500,7.9702454,0,10,56,75,0,0
20201119T0600,9.700245,0,0,97,99,0,0
20201119T0700,10.200245,0.2,0,100,100,0.092526842,0.201941593
20201119T0800,10.510245,0.2,0,100,100,0.092526842,0.200483901
20201119T0900,10.720245,0.6,0,100,100,0.093444989,0.608974142
20201119T1000,11.030245,0.5,10,100,99,0.093291988,0.47551879
20201119T1100,10.650246,0.2,0,80,56,0.092526842,0.166065268
20201119T1200,10.430245,0,0,30,19,0,0
20201119T1300,10.250245,0,0,1,34,0,0
20201119T1400,10.050245,0,0,8,58,0,0
20201119T1500,9.590245,0,0,47,65,0,0
20201119T1600,8.800245,0,0,50,43,0,0
20201119T1700,8.140245,0,0,49,30,0,0
20201119T1800,7.8102455,0,0,48,39,0,0
20201119T1900,7.4302454,0,0,35,30,0,0
20201119T2000,7.5902452,0.1,0,41,42,0.091952203,0.042818216
20201119T2100,7.190245,0.2,0,34,63,0.092526842,0.083007664
20201119T2200,6.7602453,0.1,0,32,93,0.091952203,0.040843642
20201119T2300,6.690245,0,0,21,82,0,0
20201120T0000,7.0902452,0,0,36,94,0,0
20201120T0100,7.1402454,0.2,0,76,98,0.092526842,0.077752895
20201120T0200,7.1402454,0.3,0,88,97,0.092864647,0.116440498
20201120T0300,7.0902452,0.3,0,97,100,0.092864647,0.116440498
20201120T0400,6.8402452,0.3,0,94,95,0.092864647,0.115092863
20201120T0500,6.5102453,0.2,0,75,82,0.092526842,0.074884295
20201120T0600,6.110245,0,0,19,63,0,0
20201120T0700,5.610245,0,0,17,57,0,0
20201120T0800,5.8102455,0,0,16,59,0,0
20201120T0900,6.400245,0,0,7,45,0,0
20201120T1000,6.670245,0.2,0,37,63,0.092526842,0.068980757
20201120T1100,7.3502455,0,0,18,56,0,0
20201120T1200,7.3702455,0,0,19,45,0,0
20201120T1300,7.400245,0,0,19,56,0,0
20201120T1400,7.1402454,0,0,21,56,0,0
20201120T1500,6.5902452,0,0,20,33,0,0
20201120T1600,6.3402452,0,13,15,26,0,0
20201120T1700,4.6402454,0,84,14,28,0,0
20201120T1800,3.0902452,0,0,13,20,0,0
20201120T1900,2.1002455,0,0,8,16,0,0
20201120T2000,1.1602454,0,0,2,22,0,0
20201120T2100,0.13024542,0,0,0,22,0,0
20201120T2200,0.20024541,0,0,2,24,0,0
20201120T2300,-0.04975462,0,0,2,36,0,0
20201121T0000,-0.5797546,0,0,2,34,0,0
20201121T0100,-0.65975463,0,0,0,40,0,0
20201121T0200,-0.5397546,0,0,0,41,0,0
20201121T0300,-0.2697546,0,0,0,41,0,0
20201121T0400,-1.6597546,0,0,0,58,0,0
20201121T0500,-1.7497545,0,0,0,44,0,0
20201121T0600,-2.2297544,0,0,0,37,0,0
20201121T0700,-1.6997546,0,51,0,36,0,0
20201121T0800,-0.47975457,0,98,0,12,0,0
20201121T0900,0.6202454,0,98,0,12,0,0
20201121T1000,1.6302454,0,95,0,59,0,0
20201121T1100,3.0702453,0,76,0,13,0,0
20201121T1200,4.4302454,0,65,0,1,0,0
20201121T1300,5.3902454,0,29,0,1,0,0
20201121T1400,5.9102454,0,10,0,0,0,0
20201121T1500,6.0102453,0,14,0,0,0,0
20201121T1600,4.690245,0,0,0,0,0,0
20201121T1700,2.9802456,0,0,0,0,0,0
20201121T1800,2.1502454,0,4,0,0,0,0
20201121T1900,1.7102454,0,12,0,0,0,0
20201121T2000,0.8002454,0,44,0,0,0,0
20201121T2100,-1.3397546,0,59,0,0,0,0
20201121T2200,-1.2297546,0,46,0,0,0,0
20201121T2300,-1.6197547,0,36,0,0,0,0
20201122T0000,-2.0497546,0,7,0,1,0,0
20201122T0100,-2.1097546,0,1,0,1,0,0
20201122T0200,-2.3497548,0,4,0,2,0,0
20201122T0300,-2.4997544,0,28,0,0,0,0
20201122T0400,-2.6797547,0,58,0,1,0,0
20201122T0500,-2.3097544,0,88,0,0,0,0
20201122T0600,-1.8797547,0,93,0,1,0,0
20201122T0700,-1.9497546,0,97,14,0,0,0
20201122T0800,-0.46975458,0,94,16,0,0,0
20201122T0900,0.88024545,0,92,10,0,0,0
20201122T1000,2.5502453,0,98,2,0,0,0
20201122T1100,3.9002452,0,94,23,0,0,0
20201122T1200,5.130245,0,95,12,0,0,0
20201122T1300,6.020245,0,96,12,0,0,0
20201122T1400,6.3502455,0,99,19,0,0,0
20201122T1500,6.2002454,0,97,15,0,0,0
20201122T1600,5.4102454,0,94,17,0,0,0
20201122T1700,5.0802455,0,92,2,0,0,0
20201122T1800,4.1202455,0,90,14,0,0,0
20201122T1900,2.4602454,0,95,21,0,0,0
20201122T2000,1.7802454,0,90,18,0,0,0
20201122T2100,1.3302454,0,87,10,0,0,0
20201122T2200,1.2302454,0,75,67,0,0,0
20201122T2300,0.6702454,0,83,86,0,0,0
20201123T0000,0.6702454,0,48,59,0,0,0
20201123T0100,0.7902454,0,55,73,0,0,0
20201123T0200,0.35024542,0,40,64,0,0,0
20201123T0300,0.4602454,0,53,50,0,0,0
20201123T0400,-0.04975462,0,54,59,0,0,0
20201123T0500,0.3302454,0,36,45,0,0,0
20201123T0600,0.4002454,0,29,30,0,0,0
20201123T0700,0.9002454,0,45,29,1,0,0
20201123T0800,2.4802454,0,55,49,3,0,0
20201123T0900,3.8002453,0,77,26,2,0,0
20201123T1000,5.540245,0,37,27,19,0,0
20201123T1100,6.980245,0,12,19,43,0,0
20201123T1200,8.280246,0,9,19,53,0,0
20201123T1300,9.280245,0,0,16,45,0,0
20201123T1400,9.800245,0,0,21,40,0,0
20201123T1500,9.870245,0,0,23,42,0,0
20201123T1600,8.740245,0,0,30,44,0,0
20201123T1700,6.3702455,0,0,32,50,0,0
20201123T1800,4.5702453,0,0,27,49,0,0
20201123T1900,3.2402453,0,0,28,52,0,0
20201123T2000,2.4702454,0,0,23,43,0,0
20201123T2100,2.0802455,0,0,17,35,0,0
20201123T2200,2.1602454,0,0,11,17,0,0
20201123T2300,2.0302453,0,0,15,27,0,0
20201124T0000,2.0302453,0,0,15,40,0,0
20201124T0100,1.9902455,0,0,10,40,0,0
20201124T0200,1.2702454,0,0,4,68,0,0
20201124T0300,0.4002454,0,0,5,79,0,0
20201124T0400,0.5102454,0,0,5,88,0,0
20201124T0500,1.0702454,0,0,2,80,0,0
20201124T0600,0.8702454,0,0,1,80,0,0
20201124T0700,0.6902454,0,0,0,86,0,0
20201124T0800,1.7902454,0,0,0,95,0,0
20201124T0900,3.3302455,0,0,0,91,0,0
20201124T1000,4.4302454,0,0,0,100,0,0
20201124T1100,5.170245,0,0,0,65,0,0
20201124T1200,5.9102454,0,0,0,33,0,0
20201124T1300,6.3202453,0,0,0,15,0,0
20201124T1400,6.5102453,0,0,0,10,0,0
20201124T1500,6.480245,0,0,0,9,0,0
20201124T1600,5.5502453,0,0,0,6,0,0
20201124T1700,4.170245,0,0,0,6,0,0
20201124T1800,3.7702456,0,0,0,4,0,0
20201124T1900,2.7802453,0,0,0,1,0,0
20201124T2000,2.0502453,0,0,0,0,0,0
20201124T2100,2.2202454,0,0,0,3,0,0
20201124T2200,1.5002453,0,0,0,84,0,0
20201124T2300,1.1802454,0,0,0,29,0,0
20201125T0000,0.7402454,0,0,0,28,0,0
20201125T0100,0.7002454,0,1,0,29,0,0
20201125T0200,0.5402454,0,0,0,19,0,0
20201125T0300,0.34024543,0,1,0,20,0,0
20201125T0400,0.030245423,0,0,0,29,0,0
20201125T0500,-0.04975462,0,0,0,16,0,0
20201125T0600,-0.07975459,0,0,0,18,0,0
20201125T0700,0.2102454,0,0,0,8,0,0
20201125T0800,1.0202454,0,3,0,2,0,0
20201125T0900,2.8002453,0,6,0,1,0,0
20201125T1000,3.8702455,0,4,0,1,0,0
20201125T1100,5.0802455,0,3,0,0,0,0
20201125T1200,6.250245,0,6,0,2,0,0
20201125T1300,7.290245,0,45,0,0,0,0
20201125T1400,7.3902454,0,77,0,2,0,0
20201125T1500,5.3402452,0,90,0,0,0,0
20201125T1600,3.9602456,0,96,0,1,0,0
20201125T1700,3.6902456,0,68,7,0,0,0
20201125T1800,3.2002454,0,23,17,0,0,0
20201125T1900,2.6502452,0,11,1,0,0,0
20201125T2000,2.4702454,0,2,0,0,0,0
20201125T2100,2.1402454,0,0,0,0,0,0
20201125T2200,1.5702454,0,3,2,3,0,0
20201125T2300,1.2102454,0,0,0,0,0,0
20201126T0000,1.1702454,0,5,0,0,0,0
20201126T0100,0.89024544,0,12,0,1,0,0
20201126T0200,0.84024537,0,3,1,1,0,0
20201126T0300,0.6802454,0,1,0,0,0,0
20201126T0400,0.7802454,0,6,0,1,0,0
20201126T0500,0.5502454,0,7,0,0,0,0
20201126T0600,0.47024542,0,1,0,0,0,0
20201126T0700,0.2702454,0,0,0,0,0,0
20201126T0800,1.0102454,0,0,0,0,0,0
20201126T0900,2.5902452,0,0,0,0,0,0
20201126T1000,4.3202453,0,0,0,4,0,0
20201126T1100,5.6402454,0,0,0,1,0,0
20201126T1200,7.0802455,0,0,0,1,0,0
20201126T1300,7.8502455,0,0,0,0,0,0
20201126T1400,8.300245,0,0,0,0,0,0
20201126T1500,6.1402454,0,0,0,0,0,0
20201126T1600,4.980245,0,0,0,0,0,0
20201126T1700,4.2002454,0,0,0,0,0,0
20201126T1800,3.3602452,0,0,2,0,0,0
20201126T1900,2.8102455,0,0,0,0,0,0
20201126T2000,2.4202454,0,0,0,0,0,0
20201126T2100,2.2302454,0,0,2,0,0,0
20201126T2200,1.8002454,0,0,1,6,0,0
20201126T2300,1.5702454,0,0,6,3,0,0
20201127T0000,1.3502455,0,0,7,3,0,0
20201127T0100,1.3602455,0,0,9,6,0,0
20201127T0200,1.4602454,0,0,8,1,0,0
20201127T0300,1.3202454,0,0,13,0,0,0
20201127T0400,1.0102454,0,0,39,3,0,0
20201127T0500,0.77024543,0,0,43,2,0,0
20201127T0600,0.9002454,0,0,55,2,0,0
20201127T0700,1.0202454,0,0,64,2,0,0
20201127T0800,1.9102454,0,0,67,3,0,0
20201127T0900,2.8802452,0,0,77,3,0,0
20201127T1000,4.3702455,0,2,70,6,0,0
20201127T1100,5.4102454,0,10,43,5,0,0
20201127T1200,6.4502454,0,30,36,6,0,0
20201127T1300,7.0902452,0,45,64,4,0,0
20201127T1400,7.5702453,0,51,80,6,0,0
20201127T1500,7.3502455,0,42,84,7,0,0
20201127T1600,5.6202455,0,0,85,7,0,0
20201127T1700,4.900245,0,0,60,3,0,0
20201127T1800,4.150245,0,5,59,2,0,0
20201127T1900,3.3002453,0,19,45,2,0,0
20201127T2000,3.0302453,0,3,14,1,0,0
20201127T2100,2.5302453,0,0,3,1,0,0
20201127T2200,2.0002456,0,1,0,0,0,0
20201127T2300,1.9802454,0,0,1,2,0,0
20201128T0000,1.5902454,0,0,0,7,0,0
20201128T0100,1.1202455,0,0,0,6,0,0
20201128T0200,0.7802454,0,0,0,5,0,0
20201128T0300,0.6002454,0,0,0,9,0,0
20201128T0400,0.5402454,0,0,0,10,0,0
20201128T0500,0.7302454,0,0,0,7,0,0
20201128T0600,0.7002454,0,0,0,6,0,0
20201128T0700,0.4602454,0,0,0,15,0,0
20201128T0800,1.0002453,0,0,0,14,0,0
