Location0,Location1,Location2
0.020273438,0.02591919,0.03974842
0.023475796,0.03342262,0.052711636
0.011318436,0.019375077,0.0347731
0.009828682,0.013689156,0.025508994
0.016071549,0.020054093,0.031233063
0.012690162,0.017710304,0.029060936
0.008947602,0.012212029,0.023744812
0.006501198,0.010620117,0.020795822
0.004277,0.010715256,0.021499405
0.00130352,0.004904594,0.009921875
0.00055417,0.001591768,0.002294865
0.000493143,0.000766609,0.001044903
0.000832528,0.000771493,0.000805676
0.001374497,0.001069322,0.001058354
0.00157228,0.001267104,0.001179187
0.001074224,0.000952153,0.000922858
0.000795901,0.000734866,0.000798345
0.000581056,0.000642091,0.000856936
0.000366211,0.000488281,0.000795901
6.10E-05,6.10E-05,0.000185549
0.000124514,6.35E-05,0.0003125
0.000495599,0.000251458,0.000598149
0.000830057,0.00028074,0.000788572
0.000825169,0.000305178,0.000942411
0.000520022,0.000367434,0.001109631
0.000395503,0.000485864,0.001643028
0.000356445,0.000722656,0.001967678
0.000593281,0.001020527,0.001833534
0.000467496,0.000864224,0.001457529
0.000341803,0.000769049,0.001296401
0.000341803,0.000708014,0.000988782
6.10E-05,0.000244141,0.000400394
0.000251472,0.000405267,0.000498042
0.000219725,0.000341795,0.000437014
0.000203863,0.000310063,0.000578612
0.000438228,0.000560299,0.000812992
0.000976563,0.001191407,0.001599133
0.001147478,0.001330583,0.002714841
0.000622568,0.001599131,0.004387198
0.001223173,0.002688017,0.006538119
0.003806229,0.006003494,0.008449669
0.007668485,0.009897461,0.009284725
0.008796386,0.01041501,0.009045295
0.006940927,0.011213388,0.010490742
0.007211952,0.014902381,0.013583927
0.00793436,0.014601974,0.012064246
0.009015045,0.015499077,0.011356316
0.013917084,0.021896953,0.014102574
0.0235598,0.033492316,0.02048563
0.031093787,0.04456539,0.02802391
0.031862907,0.046571426,0.03127449
0.02935051,0.043020476,0.03262161
0.027117956,0.037660826,0.030452956
0.019828793,0.029579159,0.022322651
0.01137308,0.0182238,0.01193241
0.006240234,0.012267455,0.016641006
0.010024414,0.015790328,0.012490615
0.004008789,0.003886719,0.008502502
0.002807617,0.00428772,0.007722855
0.003540039,0.00466919,0.011276245
0.003548584,0.006112061,0.013571701
0.002324219,0.004643555,0.008310433
0.001574707,0.002307129,0.004035187
0.000817871,0.001152134,0.002106762
0.000800762,0.001044903,0.001787338
0.000759335,0.000957222,0.001359673
0.000554161,0.000737266,0.000843601
1.59E-05,3.05E-05,0.000107422
2.93E-05,2.93E-05,7.45E-05
0.00010376,0.00010376,0.000165987
0.000236816,0.000358887,0.000397987
0.001357288,0.00196764,0.001081677
0.0026647,0.004815712,0.002184048
0.005187779,0.010864048,0.00753191
0.007978514,0.01839836,0.013154104
0.012943,0.024172515,0.018077582
0.011203535,0.016421087,0.016338117
0.006006163,0.00869171,0.011774939
0.001298828,0.002548857,0.00655262
2.93E-05,0.000151367,0.000427247
0,0.00012207,0.000214845
0,6.10E-05,0.00012207
0,0,0
0,0,0
0.000117183,0.000117183,5.87E-05
0,0,0
0,0,0
0,0,0
0,0,1.46E-05
0,0,1.46E-05
0,0,0
0.000285625,0.000285625,0.000233173
0.003967285,0.003967285,0.003178597
0.004220963,0.004235745,0.004110336
0.002332687,0.002377987,0.00300312
0.001158476,0.001311064,0.002701521
0.000476122,0.000659227,0.0022192
0.000126944,0.000294075,0.001668797
6.10E-05,0.000212431,0.001179218
0.00015378,0.00015378,0.000559092
0.000434577,0.000251472,0.000407696
0.000615211,0.000341804,0.000373514
0.000217289,0.00030762,0.000310063
0.000156224,0.000217259,0.000249028
7.81E-05,7.81E-05,4.76E-05
0.00031738,0.000349119,0.000253908
0.015892372,0.017448768,0.012519703
0.014123764,0.018884506,0.019436207
0.003435063,0.005174565,0.005831289
0.014218578,0.018185863,0.015835056
0.003510675,0.007600031,0.012465916
0.001862879,0.00348031,0.005972977
0.001469812,0.00235363,0.0032446
0.000807934,0.001296215,0.001603775
0.000417213,0.000630836,0.000769119
9.25E-05,0.00012207,0.000153542
3.19E-05,6.10E-05,0.00012207
0,6.10E-05,0.000405312
0,0.00012207,0.000864267
0,6.10E-05,0.000368595
0,0,6.10E-05
0,0,2.93E-05
6.10E-05,6.10E-05,9.04E-05
0.000170898,0.000140381,0.000183058
0.000547943,0.000395355,0.000375805
0.003785458,0.003053036,0.002281513
0.01482811,0.008892918,0.006778622
0.04287365,0.028744964,0.021786956
0.07718254,0.05927063,0.049541246
0.069848254,0.07894249,0.07809754
0.06655082,0.08699378,0.09274444
0.06148895,0.08846458,0.0859259
0.033637844,0.0520676,0.05762466
0.024167515,0.03185556,0.03682611
0.018087957,0.027516935,0.03335247
0.018755492,0.0318132,0.038004454
0.01799858,0.031483535,0.032734755
0.016208496,0.028533783,0.0318602
0.014008787,0.024657514,0.027226713
0.016596679,0.029276732,0.048357848
0.017355956,0.031241454,0.05282501
0.010146484,0.022261962,0.03514038
0.007202148,0.01739502,0.02545929
0.009057615,0.018395994,0.024392698
0.01144531,0.018800046,0.01975372
0.00967285,0.01458618,0.011954039
0.006434325,0.009631041,0.006281737
0.004344787,0.006389465,0.003757324
0.001760254,0.002919922,0.002141723
0.000705566,0.001102295,0.00072464
0.000217972,0.000340042,0.000185547
1.46E-05,1.46E-05,0.000136719
0.000117188,0.000117188,0.000761871
8.79E-05,8.79E-05,0.0012323
0,0,0.000526428
5.86E-05,8.91E-05,0.000852051
5.86E-05,8.91E-05,0.000676575
0.000234375,0.00029541,0.001100311
1.46E-05,0.000350342,0.00188385
0.00041626,0.001118164,0.002502899
0.000943603,0.001798096,0.00306076
0.001428223,0.00234375,0.003457642
0.001636963,0.002567749,0.00331543
0.000566406,0.001298828,0.002290649
0.000979004,0.002016601,0.003126678
0.001247559,0.002102051,0.002468262
0.000488281,0.00100708,0.00163269
0.000397949,0.00088623,0.001931457
0.000839844,0.001543655,0.002895966
0.001228027,0.00208252,0.003467255
0.001640625,0.002434082,0.003418274
0.00175415,0.00259243,0.00372158
0.00192627,0.002613869,0.003225174
0.000983887,0.001502686,0.002110176
0.000598145,0.000995827,0.001235199
6.10E-05,9.16E-05,0.000179291
0,6.10E-05,8.96E-05
0,0,2.96E-05
0,0,2.93E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2.93E-05,2.93E-05,2.93E-05
2.99E-05,2.99E-05,1.46E-05
7.34E-05,7.34E-05,4.39E-05
0.000117302,0.000117302,8.77E-05
0,0,0
0,0,0
0,0,0
0,0,0
2.93E-05,2.93E-05,2.93E-05
0.000117183,0.000117183,5.86E-05
0.000119627,8.79E-05,5.86E-05
6.10E-05,2.93E-05,2.93E-05
0,0,0
0,0,0
1.46E-05,1.46E-05,0
1.46E-05,1.46E-05,1.46E-05
0,0,0
1.46E-05,1.46E-05,0
0,0,0
1.47E-05,1.47E-05,0
0,0,0
0.000104995,4.40E-05,2.93E-05
0.001926365,0.000797215,0.000366154
0.004802456,0.002773514,0.001334419
0.005231781,0.003950043,0.002345009
0.003964834,0.003537588,0.002441339
0.002063031,0.002001996,0.001667495
0.000727568,0.000666532,0.000739727
0.000751947,0.000781243,0.000649427
0.001147461,0.001147461,0.000974131
0.001567376,0.001628411,0.001274419
0.001530783,0.001469748,0.001154797
0.001000955,0.001032724,0.000935032
0.001262205,0.001079099,0.001079099
0.002231469,0.001560082,0.001621118
0.003056669,0.002446318,0.002353513
0.004311562,0.003366709,0.003242135
0.005061073,0.003811045,0.003469272
0.002248583,0.002460894,0.002514658
0.000837414,0.000959484,0.001262216
0.001254888,0.000554175,0.000278325
0.00397356,0.000616627,0.000263767
0.012228584,0.002235031,0.001049614
0.06822433,0.033865355,0.014875794
0.081946716,0.0374559,0.014716491
0.060149767,0.015277481,0.006671524
0.15219833,0.037341613,0.013427276
0.15502213,0.061130982,0.031082612
0.12279205,0.056393433,0.030995179
0.07840286,0.030295715,0.013285981
0.14847611,0.07052658,0.0357518
0.19116776,0.11350815,0.06173508
0.054421537,0.04134666,0.034985654
0.083877176,0.05738983,0.04174957
0.13221413,0.08235413,0.044357833
0.14017059,0.10671188,0.0768695
0.14204055,0.122158356,0.095808335
0.08386356,0.085282624,0.086160004
0.12807888,0.091370046,0.07951015
0.08490585,0.067405924,0.09829925
0.06208984,0.0939769,0.08164589
0.047133483,0.066662826,0.035874404
0.20724243,0.12254089,0.07677978
0.68803954,0.43022704,0.20641112
0.5348767,0.567088,0.85050476
0.28966582,0.48008025,0.5750967
0.15396601,0.30077082,0.3339892
0.036757812,0.049956664,0.11518799
0.046319272,0.04677322,0.06227615
0.06151115,0.06416809,0.07272064
0.057216566,0.07024567,0.11867516
0.108288884,0.0675832,0.10049546
0.0951013,0.087563455,0.17788404
0.14263374,0.103729546,0.08174735
0.13863605,0.14071125,0.16420978
0.11071396,0.12520981,0.2077713
0.25682795,0.24649012,0.29833186
0.24465027,0.26573792,0.25316468
0.23115051,0.2314862,0.20847595
0.19093448,0.1541341,0.14487773
0.17333823,0.13667518,0.13970119
0.16888326,0.15962023,0.16974252
0.13817543,0.15819114,0.17448562
0.0960716,0.12681425,0.14840543
0.08293854,0.11656509,0.12631546
0.06683411,0.099941865,0.11077942
0.04900085,0.07934677,0.08964645
0.030904997,0.05841278,0.072275385
0.039876707,0.06685043,0.07234741
0.04888626,0.10016723,0.096192315
0.03476944,0.084841155,0.09300842
0.017577209,0.04382042,0.053168334
0.01980995,0.03473114,0.026437987
0.019263227,0.03579994,0.031128842
0.0188681,0.026005398,0.019497525
0.025639381,0.031557884,0.01811966
0.03001438,0.03803955,0.022467956
0.026682358,0.03095482,0.018085938
0.013044585,0.01890396,0.012927283
0.002705078,0.004536132,0.003730516
0.002790527,0.006193237,0.004289703
0.04236046,0.04248253,0.033695374
0.21451111,0.12069245,0.0731308
0.9259186,0.81681824,0.71995544
0.49865234,0.48949707,0.6616162
0.48223144,0.424187,0.45082122
0.27318573,0.4790039,0.50222015
0.2888891,0.40416163,0.40950984
0.4351321,0.3438006,0.3981524
0.21274412,0.24423063,0.3464645
0.20790601,0.19569898,0.23735166
0.2425372,0.19758862,0.25740308
0.19260573,0.2135675,0.25350547
0.16749203,0.16662228,0.18156826
0.14516401,0.16302824,0.19625425
0.10510981,0.11646044,0.15379488
0.10610747,0.10285735,0.127918
0.11388618,0.10235053,0.1302188
0.08875239,0.07282412,0.104322076
0.08447987,0.06978756,0.092107356
0.12080306,0.08946532,0.10587233
0.13811684,0.13126755,0.14109612
0.15345562,0.1195544,0.13878238
0.18026578,0.15823591,0.20047224
0.13119683,0.1167353,0.106122814
0.13305351,0.11208984,0.10565445
0.16009216,0.11666946,0.14585952
0.16341019,0.08968735,0.113204956
0.116769716,0.098123476,0.10926621
0.09214568,0.09303069,0.12679839
0.043917995,0.04587112,0.06403862
0.104007185,0.05966705,0.06113571
0.12093544,0.10087204,0.12081337
0.08842701,0.07945484,0.1256451
0.07532495,0.06909937,0.119068086
0.058698196,0.055125732,0.09546043
0.1530069,0.0758432,0.068473205
0.41251922,0.23846221,0.15929198
0.5799283,0.53263366,0.4706906
0.6901173,0.6847119,0.70240444
0.5960318,0.73122466,0.77833617
0.7118319,0.7145709,0.8019351
0.83582854,0.6942346,0.70719695
1.0715473,0.88481015,0.9074084
1.2289032,1.0919784,1.0188507
1.1845132,1.1140558,1.0136606
1.0640328,1.0848534,1.1188958
0.73948663,0.8438491,0.99294275
0.43970942,0.52821803,0.6224868
0.32743162,0.36068815,0.43935484
0.2543617,0.2437759,0.28136975
0.35157573,0.30648983,0.319929
0.38463938,0.35796702,0.37225688
0.32905728,0.3256927,0.35495144
0.1859088,0.21031904,0.27661467
0.1359573,0.14773327,0.17106396
0.0988819,0.11288756,0.11384505
0.0640963,0.050456848,0.06577477
0.052504193,0.04890312,0.07322754
0.039824218,0.036101073,0.060847014
0.13872266,0.11479688,0.115697145
0.21185452,0.20996243,0.20732647
0.20739484,0.22130895,0.24383283
0.14342529,0.16948348,0.22837096
0.06395507,0.08543944,0.18999267
0.029736325,0.047528073,0.11131744
0.022468261,0.029639892,0.054652862
0.03550251,0.020612791,0.031733587
0.055153977,0.037485253,0.032971036
0.09714134,0.07645233,0.06575973
0.11470009,0.09422279,0.091457136
0.07424042,0.072745055,0.08286163
0.25342605,0.20316741,0.13839003
0.28844208,0.25604004,0.26254028
0.32317865,0.27145898,0.31879938
0.30400252,0.27144408,0.29803634
0.30341858,0.2510237,0.24253982
0.1439066,0.15699673,0.1983633
0.19613922,0.16916549,0.17471015
0.18554723,0.1564964,0.15330732
0.14346159,0.14571989,0.15932119
0.17377669,0.10823065,0.102329314
0.36494294,0.20834199,0.17139283
0.48700345,0.40858853,0.39979947
0.3748138,0.42235255,0.517308
0.3392746,0.37181395,0.5018112
0.20640498,0.23174983,0.3678277
0.1834265,0.21877348,0.3224417
0.1527856,0.17579204,0.25447398
0.10382444,0.10900861,0.15994626
0.09919661,0.07957381,0.10623473
0.12458652,0.09187549,0.100500524
0.15417618,0.11694664,0.12228054
0.15155876,0.10926521,0.12675178
0.15363747,0.12025505,0.12338787
0.11143088,0.09461665,0.11054397
0.2776112,0.25374645,0.23113674
0.2577448,0.24776554,0.25606441
0.18631071,0.20364279,0.23470205
0.21843106,0.21598965,0.23686177
0.15973324,0.21203274,0.2554974
0.12887603,0.14519912,0.1895526
0.076790765,0.07837768,0.112564996
0.05682449,0.05883865,0.08112411
0.027057648,0.0370636,0.058555603
0.007233884,0.014191892,0.030690458
0.003994137,0.007503659,0.015972286
0.003211365,0.004767761,0.009040222
0.003482285,0.004487457,0.007756653
0.001447601,0.001813812,0.003510399
0.000800972,0.000984078,0.002224331
0.000462875,0.000493393,0.001023159
0.000673771,0.000368595,0.000552893
0.000352831,0.000489445,0.000797124
3.05E-05,0.000152588,0.000505388
7.69E-05,7.69E-05,0.000198989
0.000123308,6.23E-05,7.69E-05
0.000246553,0.000124483,9.28E-05
0.000676243,0.000371068,0.000278323
0.001496553,0.000947237,0.000642061
0.002617209,0.002128928,0.001606433
0.003142083,0.002592766,0.002592766
0.010708008,0.006284151,0.004658137
0.041344948,0.03591282,0.030837364
0.042795867,0.03763935,0.064709395
0.15540475,0.0921933,0.10639923
0.26035783,0.17589279,0.19312377
0.39191526,0.22336668,0.25982755
0.14060146,0.15636379,0.17934734
0.19523251,0.26585782,0.35193264
0.15451598,0.1357019,0.25710082
0.24802518,0.17952085,0.22437406
0.21164256,0.1847871,0.21982509
0.24013972,0.19046092,0.21144176
0.30415893,0.25145888,0.30806136
0.21968734,0.18291748,0.2693051
0.19111675,0.18275875,0.28727
0.22460568,0.23556149,0.36632168
0.18062007,0.19114864,0.28925502
0.1348291,0.14764649,0.23136383
0.078480184,0.077473104,0.15047115
0.07366211,0.058952637,0.08272583
0.104794614,0.09024536,0.10545074
0.10488129,0.11717987,0.13034058
0.09381348,0.06466919,0.050745543
0.09088729,0.05399536,0.043653715
0.07436843,0.050505597,0.040966947
0.057116315,0.044909284,0.03617744
0.01286827,0.011769637,0.022940978
0.007243995,0.006084327,0.006777648
0.003849563,0.004581985,0.005268631
0.002447967,0.003516083,0.005055313
0.002432022,0.003530655,0.005088005
0.00353096,0.003591995,0.004570465
0.003826103,0.003032646,0.003579102
0.002893009,0.002587833,0.002463379
0.02842781,0.026948184,0.021312445
0.02145024,0.019619185,0.016246278
0.02699606,0.0193824,0.013473911
0.046519354,0.03594692,0.02642925
0.057532042,0.048178405,0.040260047
0.065039024,0.066046104,0.061642036
0.057852782,0.061331786,0.06441692
0.0720211,0.069762796,0.06551227
0.06181152,0.0626951,0.06233175
0.044106387,0.048317812,0.052468203
0.04129375,0.03961433,0.043249737
0.035188217,0.040038604,0.06977512
0.15917313,0.12239944,0.094464414
0.12194931,0.1384288,0.1558696
0.011682585,0.032125548,0.078023985
0.014755856,0.018523823,0.03376354
0.048022687,0.04472679,0.036440313
0.026906736,0.020742185,0.03091789
0.023512341,0.018446423,0.01662109
0.1704846,0.120542586,0.11717802
0.34017146,0.3109051,0.24314082
0.39455503,0.5781335,0.70667356
0.027529296,0.037386473,0.16780335
0.16976379,0.076570734,0.03446411
0.1355548,0.15868713,0.19203903
0.12559003,0.09823483,0.1678912
0.16702616,0.15448725,0.2234112
0.2109791,0.1828152,0.24225199
0.20616955,0.18788952,0.25502056
0.26549745,0.19815277,0.24750732
0.15697753,0.14031494,0.19912231
0.21490198,0.15664774,0.21183878
0.28691828,0.24026453,0.3506161
0.2880975,0.21077359,0.2673303
0.23420894,0.14596355,0.20004451
0.17264384,0.14209956,0.18929881
0.5312225,0.36584777,0.24557038
0.46874267,0.27816802,0.31263763
0.6146716,0.5325717,0.43063533
0.9005008,0.8173785,0.6879916
0.8046753,0.84471434,0.99626464
0.53807616,0.6931665,0.7584436
0.33822018,0.48267514,0.5664306
0.20643795,0.292055,0.37755
0.12873286,0.15433711,0.21274775
0.10667479,0.120987535,0.14509642
0.111359835,0.12863278,0.14924741
0.08049071,0.09043944,0.11210692
0.018847656,0.02849121,0.056521606
0.010839842,0.022924803,0.06215515
0.022390135,0.05125595,0.0917337
0.057825774,0.075190276,0.07014343
0.07878982,0.07534134,0.04889404
0.07739441,0.08248703,0.047285
0.05582611,0.07534973,0.04900543
0.04302368,0.060113523,0.0342041
0.041056212,0.05242401,0.020235594
0.056692503,0.06285324,0.022558592
0.05774994,0.06888504,0.036780547
0.0585585,0.07241348,0.05039505
0.05763855,0.06778183,0.076013945
0.043559417,0.0477861,0.058688506
0.02755798,0.03658737,0.044380795
0.022359923,0.025808409,0.021276549
0.016472016,0.029976044,0.029804382
0.003758087,0.006931915,0.004883423
0.001485443,0.001424408,0.003076172
0.001503296,0.001213379,0.004375763
0.002885895,0.002428131,0.006307678
0.007490845,0.002440186,0.00629303
0.024287336,0.016568296,0.009823911
0.003910293,0.003469696,0.003710022
0.002121525,0.001785831,0.001784878
0.001965466,0.000699463,0.001776161
0.000122175,0.000106201,0.000475988
0.008629188,0.001884804,0.001038895
0.07821213,0.059142455,0.039538726
0.084555894,0.085044175,0.084472924
0.13609299,0.076633304,0.03939041
0.31723174,0.22031555,0.16517791
0.5694461,0.45605803,0.38046598
0.44102234,0.39067215,0.39650482
0.56567013,0.46170437,0.42300808
0.8312927,0.7816406,0.78565365
0.82674617,0.89902705,0.69942683
0.5343869,0.6136944,0.69994473
0.5606219,0.5041377,0.45880383
0.74269164,0.6063467,0.58032286
0.5915048,0.569227,0.6775491
0.35021204,0.39414972,0.5040969
0.1721704,0.17369628,0.3692224
0.15042049,0.12912303,0.17140514
0.1016711,0.10757625,0.14479244
0.08855498,0.07491362,0.13216078
0.14898697,0.113651425,0.16752258
0.16183257,0.11960006,0.1380899
0.18041861,0.17168868,0.18105757
0.11260818,0.079986796,0.11665939
0.11647296,0.06679416,0.13902736
0.29412198,0.18823361,0.22239804
0.69673216,0.54724944,0.57149565
0.99379635,0.94303036,0.9327917
1.1842127,1.1464243,1.152009
1.2326617,1.1578021,1.2227054
1.1301041,1.0104828,1.102066
1.0775628,1.0011773,1.0067391
1.0707233,0.9555957,0.8644549
0.9777563,0.9883383,1.0345876
1.0212646,0.79001766,0.37926632
0.86124754,0.7620654,0.688045
0.85690093,0.8004739,0.753103
0.99406856,1.0198407,0.9639477
0.59295106,0.766062,0.89449525
0.47454035,0.5746685,0.68358576
0.50978816,0.5114666,0.53914607
0.48391628,0.5798178,0.5146475
0.33876646,0.5618957,0.43033445
0.35278624,0.58937377,0.5072815
0.34118223,0.59528685,0.62409544
0.26977843,0.5376465,0.58267516
0.32289362,0.4157586,0.47734308
0.33958554,0.45004392,0.5194714
0.2653613,0.3923297,0.48484373
0.22879452,0.33035702,0.33670467
0.2466821,0.30651182,0.3405847
0.2473492,0.31300777,0.38896602
0.2130261,0.30239683,0.39332396
0.15883482,0.2457794,0.3166107
0.12355435,0.18690121,0.2465707
0.09338531,0.12074432,0.16982421
0.09133911,0.07662964,0.09125519
0.14021403,0.09676081,0.091469824
0.38951075,0.22216761,0.15160334
0.35688412,0.25484097,0.21767819
0.40368605,0.3424754,0.320724
0.29559654,0.2584738,0.28024238
0.54058194,0.45275998,0.42112088
0.6103854,0.5793948,0.46250486
0.7372653,0.61677426,0.45924252
0.7166479,0.63938504,0.6271704
0.62292963,0.65867335,0.6706286
0.82854307,0.7416061,0.6445068
0.50236326,0.6077023,0.6630154
0.15654415,0.23478359,0.398045
0.0683081,0.03394531,0.04125427
0.15424895,0.08351684,0.054677732
0.116969675,0.10412368,0.1005207
0.15127549,0.11293396,0.13534531
0.17648377,0.115696564,0.13986267
0.20838195,0.07332641,0.09267837
0.37987912,0.12593472,0.12176907
0.75877315,0.47830135,0.33409053
0.8741913,0.76319885,0.5775604
0.74831665,0.6421155,0.60720336
0.79714537,0.5995288,0.49706602
0.80225825,0.54714656,0.35465693
0.56542265,0.30514586,0.16809142
0.6073144,0.384826,0.22181636
0.6168353,0.5013339,0.40235776
0.48788542,0.4560861,0.39212126
0.33678585,0.38096768,0.3487106
0.2181204,0.29308683,0.30075437
0.13610595,0.19002289,0.23886627
0.11536865,0.14584808,0.19881515
0.10232727,0.1161174,0.16963379
0.08421722,0.10253921,0.15610138
0.054810483,0.06960769,0.12495132
0.05964569,0.056529082,0.09245209
0.18653458,0.12724274,0.14399308
0.19702163,0.20762268,0.2576448
0.13513245,0.18247284,0.26615202
0.07352325,0.104994506,0.19361755
0.06771545,0.07311706,0.11803894
0.0834214,0.06274765,0.090253524
0.13191307,0.082356334,0.06710136
0.23138854,0.17044875,0.14167449
0.24178085,0.2094017,0.2376152
0.26034665,0.2276318,0.3063023
0.27527755,0.23874801,0.31018203
0.23287302,0.19491297,0.312028
0.39595026,0.3374557,0.47552484
0.4397812,0.37950897,0.428627
0.5392688,0.5219653,0.47053558
0.47843474,0.50911254,0.51137084
0.29989862,0.32033014,0.42609644
0.19766307,0.19717479,0.32498622
0.12805414,0.15041971,0.2537408
0.12881696,0.0939697,0.13771284
0.14375836,0.12666851,0.15458828
0.20307791,0.12444365,0.1560942
0.3652745,0.25175673,0.20649153
0.6585449,0.52553403,0.5201782
0.91228145,0.7025189,0.63710445
1.0630401,0.9736389,0.8815063
0.45286983,0.6803631,0.81764644
0.40429932,0.5648981,0.5844217
0.5526807,0.6386258,0.7354428
0.33451295,0.45881104,0.5926001
0.25762695,0.33616394,0.43293518
0.3142749,0.34131348,0.3807422
0.42227292,0.43583798,0.47199368
0.3318603,0.38535762,0.40855098
0.35095638,0.28554195,0.34087032
0.40579587,0.31412107,0.314884
0.41631103,0.48608947,0.5019281
0.24569577,0.26733273,0.31460446
0.20885432,0.19988978,0.21366847
0.5032446,0.38028163,0.13975734
0.42655635,0.2955444,0.180516
0.30935884,0.18081878,0.13418029
0.15856689,0.07496017,0.100259244
0.05311157,0.036220092,0.08152343
0.020782467,0.014770504,0.036537167
0.034576412,0.039503094,0.06646919
0.061738547,0.050753172,0.078525126
0.061298903,0.04826885,0.06836659
0.11570948,0.10048121,0.12321681
0.10414547,0.11117977,0.14928669
0.12148315,0.09990722,0.11787444
0.18281627,0.16175914,0.17142177
0.16345495,0.16137975,0.1946649
0.1407637,0.12489456,0.15323013
0.10383749,0.09526396,0.12850142
0.093621135,0.067011714,0.09393394
0.16645217,0.108566046,0.10718703
0.17792147,0.15689486,0.16934985
0.12571564,0.059729002,0.1182312
0.08734833,0.12704788,0.22369324
0.27995682,0.17088318,0.17646408
0.09402313,0.07299652,0.079567336
0.14054352,0.10305458,0.09354645
0.11500239,0.10917544,0.13128924
0.15454203,0.1775046,0.20905596
0.14580965,0.16033411,0.1801095
0.10446213,0.12618683,0.16859482
0.07515487,0.09326705,0.14340743
0.039572142,0.054312132,0.100660704
0.010609739,0.019124143,0.050782315
0.004696502,0.009579315,0.02523674
0.001898384,0.003820991,0.009343719
0.000612946,0.00088665,0.003029556
0.000894775,0.001016846,0.001996269
0.000152588,0.000427246,0.001168251
0.001496716,0.000352783,0.000789566
0.007375536,0.002264318,0.001131592
0.02686903,0.006103725,0.002924652
0.109366916,0.03872635,0.01774742
0.20253296,0.13582917,0.091422275
0.15940522,0.18015336,0.18561982
0.06154419,0.07539535,0.1298349
0.038299028,0.035811845,0.06394333
0.022678109,0.021059724,0.031723708
0.005092697,0.015346604,0.043047026
0.001732254,0.007636929,0.023822213
0.000328407,0.001610146,0.004508004
0.000186772,0.000522466,0.001278074
0.000214846,0.000214846,0.000461423
0.00013794,7.69E-05,0.000107422
9.03E-05,0,0
6.10E-05,3.05E-05,0
3.05E-05,3.05E-05,3.05E-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1.47E-05,1.47E-05,0
0.000119643,8.91E-05,7.45E-05
0.000345459,0.000345459,0.000375977
0.000603027,0.000632353,0.000876493
0.000888672,0.000949707,0.001314726
0.001296387,0.001357422,0.001843319
0.001723633,0.001662598,0.002148495
0.00112793,0.001311035,0.001826139
0.001687045,0.001166935,0.00107419
0.009711704,0.005805454,0.003569565
0.04085228,0.0324609,0.022387236
0.053139456,0.034038313,0.049813993
0.095688246,0.07301559,0.061603926
0.059270248,0.046820983,0.057912216
0.10219925,0.08499115,0.049419098
0.013124999,0.022614058,0.04284149
0.005749967,0.004679944,0.010343816
0.007259469,0.00497065,0.005294184
0.004816887,0.004206535,0.004157719
0.00213866,0.002170429,0.002446279
0.000947266,0.000886231,0.000886231
0.002197266,0.002228975,0.00234127
0.001137702,0.001107185,0.001152365
0.001186533,0.001003427,0.000883801
0.002835665,0.002530489,0.002303514
0.005019531,0.003951415,0.0039929
0.005566406,0.003399658,0.003711986
0.008801173,0.008968543,0.004962158
0.000637207,0.000454101,0.000925217
0.000180664,0.000180664,0.000329676
0.000440659,0.000318589,0.000272217
0.001906738,0.001174316,0.000874028
0.006627264,0.005574884,0.004012527
0.004018555,0.003652344,0.004746089
0.001704082,0.001520977,0.003561959
0.00221194,0.0019678,0.001472187
0.000864258,0.000742188,0.001474609
0.001027832,0.000661621,0.001652846
0.001298836,0.000780038,0.000700674
0.001254885,0.000859379,0.000673829
0.001223146,0.000979005,0.000766604
0.00134522,0.000949713,0.000795903
0.001364734,0.001013186,0.000814196
0.000856905,0.00064209,0.000551729
6.10E-05,6.10E-05,6.10E-05
0.000122042,9.03E-05,9.03E-05
0.000183048,0.000122013,0.000151339
0.000353966,0.00021616,0.000198994
0.000306492,0.000184422,0.000316267
0.000214872,0.000214872,0.000603018
9.03E-05,0.00024435,0.001206131
0.00012085,0.000395508,0.002039642
0.000284424,0.000742188,0.003312817
0.000632324,0.001349964,0.004548111
0.000788574,0.001779919,0.005292778
0.000791016,0.001782122,0.005352678
6.10E-05,0.000517607,0.002075195
0.000424805,0.00063962,0.001521053
0.032932356,0.016362267,0.010241585
0.013952531,0.009650983,0.006870069
0.003215308,0.002819772,0.002019043
0.000759268,0.000820303,0.000725055
0.000520053,0.000549259,0.000424805
0.000517578,0.000578613,0.000576229
0.001477051,0.001477051,0.001506376
0.007788133,0.005683612,0.004711818
0.019282091,0.012462366,0.009149302
0.028198373,0.019562852,0.013581406
0.03811777,0.036073092,0.029157523
0.029385794,0.026045073,0.017661322
0.026381798,0.04266102,0.020574875
0.025326004,0.046410788,0.023729553
0.013664722,0.0325222,0.023478985
0.004343472,0.012856445,0.017812692
0.002612219,0.00511466,0.007797823
0.004357888,0.002465799,0.001755371
0.003892775,0.001634474,0.001201148
0.000894709,0.000986261,0.000700636
0.005447655,0.003632813,0.002093582
0.03483078,0.03177902,0.00996849
0.047726516,0.02606285,0.029255752
0.08065262,0.021788023,0.015257262
0.43395752,0.45734924,0.28927368
0.6179986,0.55621576,0.3364129
0.31243408,0.4875592,0.6501492
