timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Cloud Cover High [high cld lay],Basel Cloud Cover Medium [mid cld lay],Basel Cloud Cover Low [low cld lay],Cloud Attenuation
20210623T0000,18.060246,0,38,50,0,0
20210623T0100,16.450245,0,21,43,0,0
20210623T0200,16.820246,0,6,24,0,0
20210623T0300,16.590246,0,0,0,2,#DIV/0!
20210623T0400,16.320246,0,1,0,16,#DIV/0!
20210623T0500,16.470245,0,0,8,44,0
20210623T0600,17.750246,0,0,16,47,0
20210623T0700,18.570246,0,1,19,25,0
20210623T0800,19.780245,0,6,31,52,0
20210623T0900,21.200245,0,9,3,49,0
20210623T1000,22.410246,0,22,17,27,0
20210623T1100,23.550245,0,35,52,22,0
20210623T1200,24.610245,0,54,45,21,0
20210623T1300,25.520245,0,67,18,6,0
20210623T1400,25.390245,0,86,10,8,0
20210623T1500,24.630245,0.5,97,21,10,0
20210623T1600,24.600245,0,99,20,18,0
20210623T1700,22.250246,0.2,98,21,16,0
20210623T1800,20.880245,0,99,20,14,0
20210623T1900,19.510244,3.5,98,15,18,0
20210623T2000,18.420246,3.2,98,11,8,0
20210623T2100,17.350245,0.2,98,23,15,0
20210623T2200,16.800245,0,98,48,65,0
20210623T2300,16.510246,0.3,97,25,43,0
20210624T0000,16.120245,0.8,88,2,10,0
20210624T0100,15.910245,0.5,72,0,42,#DIV/0!
20210624T0200,15.540245,0.3,45,0,47,#DIV/0!
20210624T0300,15.3102455,0.2,18,3,36,0
20210624T0400,15.820246,0,20,4,84,0
20210624T0500,15.970245,0,68,11,84,0
20210624T0600,16.250246,0,87,43,75,0
20210624T0700,16.870245,0.6,80,37,45,0
20210624T0800,17.390245,0.5,69,40,29,0
20210624T0900,18.090246,0.5,53,31,27,0
20210624T1000,19.440245,0.2,80,88,91,0
20210624T1100,20.620245,0.1,68,26,65,0
20210624T1200,21.310246,0,72,21,32,0
20210624T1300,21.330246,0.1,74,28,15,0
20210624T1400,21.500246,0.6,71,36,14,0
20210624T1500,20.180244,0.5,73,36,14,0
20210624T1600,19.200245,0.1,77,61,17,0
20210624T1700,18.350245,0.1,86,64,19,0
20210624T1800,16.920246,0.9,82,69,20,0
20210624T1900,16.370245,0.4,67,60,35,0
20210624T2000,16.220245,0.1,71,83,60,0
20210624T2100,16.020247,0,72,95,77,0
20210624T2200,15.930245,0,92,43,85,0
20210624T2300,15.900246,0,92,82,64,0
20210625T0000,15.770246,0,100,98,98,0
20210625T0100,15.620245,0,99,100,97,0
20210625T0200,15.450245,0,97,97,67,0
20210625T0300,15.410245,0,96,92,48,0
20210625T0400,15.330245,0,98,81,43,0
20210625T0500,15.540245,0,89,76,42,0
20210625T0600,15.800245,0,34,68,41,0
20210625T0700,16.240246,0.1,5,58,44,0
20210625T0800,16.790245,0,10,54,51,0
20210625T0900,17.270245,0,7,50,53,0
20210625T1000,17.540245,0,64,44,47,0
20210625T1100,18.380245,0,0,44,25,0
20210625T1200,19.530245,0,0,60,19,0
20210625T1300,20.280245,0,0,59,13,0
20210625T1400,20.690245,0,0,57,23,0
20210625T1500,20.780245,0,0,52,25,0
20210625T1600,20.550245,0,0,55,43,0
20210625T1700,20.080246,0,0,48,7,0
20210625T1800,19.430244,0,0,47,13,0
20210625T1900,18.850245,0,0,39,12,0
20210625T2000,17.850245,0,1,37,15,0
20210625T2100,17.270245,0,3,30,18,0
20210625T2200,16.190247,0,1,28,4,0
20210625T2300,15.0602455,0,0,3,1,0
20210626T0000,14.8102455,0,0,2,1,0
20210626T0100,14.790245,0,0,1,2,0
20210626T0200,14.120245,0,1,2,8,0
20210626T0300,13.450245,0,16,7,12,0
20210626T0400,13.550245,0,15,15,20,0
20210626T0500,14.790245,0,0,15,18,0
20210626T0600,16.290245,0,0,12,21,0
20210626T0700,17.820246,0,22,10,20,0
20210626T0800,19.390245,0,78,7,14,0
20210626T0900,20.920246,0,60,5,44,0
20210626T1000,22.010244,0,56,17,40,0
20210626T1100,23.220245,0,80,67,65,0
20210626T1200,23.910246,0,95,47,69,0
20210626T1300,24.570246,0,91,39,71,0
20210626T1400,25.090246,0,71,31,29,0
20210626T1500,25.790245,0,88,24,17,0
20210626T1600,25.730246,0,15,39,24,0
20210626T1700,25.290245,0,68,31,21,0
20210626T1800,24.280245,0,77,29,20,0
20210626T1900,21.450245,0,70,20,9,0
20210626T2000,19.090246,0,36,11,5,0
20210626T2100,17.570246,0,32,6,1,0
20210626T2200,16.360247,0,100,40,0,0
20210626T2300,15.370245,0,98,15,0,0
20210627T0000,14.970245,0,93,0,0,#DIV/0!
20210627T0100,14.750245,0,100,1,1,0
20210627T0200,14.700245,0,100,12,0,0
20210627T0300,15.020246,0,100,36,0,0
20210627T0400,15.250245,0,100,40,0,0
20210627T0500,16.490246,0,100,79,0,0
20210627T0600,18.560246,0,100,92,0,0
20210627T0700,20.600245,0,100,98,0,0
20210627T0800,22.320246,0,70,79,0,0
20210627T0900,23.810246,0,47,82,0,0
20210627T1000,25.020245,0,98,43,0,0
20210627T1100,26.200245,0,98,47,0,0
20210627T1200,26.870245,0,98,16,7,0
20210627T1300,27.350245,0,100,64,0,0
20210627T1400,27.890245,0,99,68,1,0
20210627T1500,28.250246,0,100,20,17,0
20210627T1600,27.440245,0,100,54,5,0
20210627T1700,26.970245,0,99,12,0,0
20210627T1800,24.840246,0,97,2,0,0
20210627T1900,24.030245,0,99,14,2,0
20210627T2000,22.870245,0,95,36,2,0
20210627T2100,20.320246,0.6,100,85,0,0
20210627T2200,19.720245,0.9,99,20,0,0
20210627T2300,19.010244,0.6,96,21,1,0
20210628T0000,18.930244,0.6,85,79,2,0
20210628T0100,18.410246,0.3,74,88,0,0
20210628T0200,18.120245,0,98,95,5,0
20210628T0300,18.140245,0,97,99,6,0
20210628T0400,17.350245,0,99,89,0,0
20210628T0500,18.010244,0,61,58,0,0
20210628T0600,19.670246,0,70,0,0,#DIV/0!
20210628T0700,21.160246,0,71,17,3,0
20210628T0800,22.530245,0,85,26,7,0
20210628T0900,23.540245,0.2,79,25,29,0
20210628T1000,25.090246,0.4,92,7,8,0
20210628T1100,26.120245,0,96,15,3,0
20210628T1200,27.010244,0,95,36,16,0
20210628T1300,28.140245,0,79,44,11,0
20210628T1400,27.800245,0,100,41,0,0
20210628T1500,25.840246,0.5,100,41,0,0
20210628T1600,20.940245,5.5,100,95,1,0
20210628T1700,19.240246,1.4,100,100,11,0
20210628T1800,18.470245,0,97,97,0,0
20210628T1900,18.790245,2.9,78,55,1,0
20210628T2000,18.030245,0.1,60,29,13,0
20210628T2100,18.060246,0,71,31,14,0
20210628T2200,17.270245,0.4,77,29,30,0
20210628T2300,17.240246,1.2,98,95,38,0
20210629T0000,17.290245,1.5,100,100,38,0
20210629T0100,17.090246,0.7,100,100,48,0
20210629T0200,17.100245,0.1,100,100,74,0
20210629T0300,16.680244,0.1,100,91,38,0
20210629T0400,16.810246,0,100,45,18,0
20210629T0500,17.080246,0,63,13,12,0
20210629T0600,18.220245,0,63,5,15,0
20210629T0700,19.580246,0,38,17,11,0
20210629T0800,20.290245,0,94,17,12,0
20210629T0900,20.640245,0,92,23,52,0
20210629T1000,20.650246,0.2,94,59,0,0
20210629T1100,18.480246,0.5,100,98,7,0
20210629T1200,16.250246,2.1,99,89,5,0
20210629T1300,16.680244,3.5,96,52,2,0
20210629T1400,17.750246,1.6,96,68,7,0
20210629T1500,19.150246,0.1,72,52,17,0
20210629T1600,20.310246,0,58,15,16,0
20210629T1700,20.300245,0,71,3,13,0
20210629T1800,19.360245,0,38,6,23,0
20210629T1900,18.020245,0.4,40,29,31,0
20210629T2000,17.050245,0,49,40,14,0
20210629T2100,16.190247,0,77,64,4,0
20210629T2200,15.450245,0,81,7,16,0
20210629T2300,15.040245,0.4,74,37,19,0
20210630T0000,14.180245,0.1,34,43,4,0
20210630T0100,13.410245,0,11,41,25,0
20210630T0200,12.860246,0,1,51,28,0
20210630T0300,13.030245,0,3,62,32,0
20210630T0400,13.110246,0,9,84,30,0
20210630T0500,13.600245,0,5,90,34,0
20210630T0600,14.300245,0,12,91,28,0
20210630T0700,14.860246,0.1,6,58,35,0
20210630T0800,15.360246,0.1,2,47,45,0
20210630T0900,16.260246,0,29,37,47,0
20210630T1000,17.930244,0.2,40,60,23,0
20210630T1100,18.880245,0.2,83,65,21,0
20210630T1200,19.030245,0,69,49,26,0
20210630T1300,18.800245,0.1,92,82,24,0
20210630T1400,17.520245,0.7,100,100,4,0
20210630T1500,17.010244,1,100,75,35,0
20210630T1600,15.770246,1.5,99,99,65,0
20210630T1700,15.720245,0.9,98,99,67,0
20210630T1800,15.130245,0.6,97,87,73,0
20210630T1900,14.570246,0.5,93,80,43,0
20210630T2000,14.270246,0.1,73,89,32,0
20210630T2100,14.010245,0.1,37,95,48,0
20210630T2200,13.700245,0.1,33,81,12,0
20210630T2300,13.640245,0.1,21,94,45,0
20210701T0000,13.710245,0.1,15,95,43,0
20210701T0100,13.860246,0.1,65,95,47,0
20210701T0200,14.050245,0,89,84,35,0
20210701T0300,14.340245,0,82,90,35,0
20210701T0400,14.420245,0,57,87,40,0
20210701T0500,14.540245,0,2,83,28,0
20210701T0600,14.780245,0,0,87,32,0
20210701T0700,15.320246,0,0,90,29,0
20210701T0800,16.080246,0,1,79,30,0
20210701T0900,16.910246,0.1,7,63,50,0
20210701T1000,17.920246,0,6,76,53,0
20210701T1100,19.250246,0,4,54,48,0
20210701T1200,20.610245,0,10,74,76,0
20210701T1300,20.890245,0,8,68,60,0
20210701T1400,21.050245,0,0,49,50,0
20210701T1500,21.000246,0,0,65,64,0
20210701T1600,20.990246,0,0,59,55,0
20210701T1700,20.620245,0,0,43,43,0
20210701T1800,19.970245,0,11,22,22,0
20210701T1900,18.420246,0,1,26,26,0
20210701T2000,18.100245,0,0,33,26,0
20210701T2100,16.970245,0,0,22,14,0
20210701T2200,16.500246,0,0,18,23,0
20210701T2300,16.080246,0,0,18,12,0
20210702T0000,14.830245,0,0,14,0,0
20210702T0100,12.760245,0,0,8,0,0
20210702T0200,12.120245,0,0,2,0,0
20210702T0300,11.680245,0,0,2,1,0
20210702T0400,11.080245,0,19,5,3,0
20210702T0500,12.930245,0,68,4,4,0
20210702T0600,14.970245,0,76,1,1,0
20210702T0700,17.320246,0,39,1,0,0
20210702T0800,19.230246,0,0,0,0,#DIV/0!
20210702T0900,20.530245,0,0,0,9,#DIV/0!
20210702T1000,21.350245,0,3,32,20,0
20210702T1100,22.300245,0,0,40,28,0
20210702T1200,23.200245,0,0,28,17,0
20210702T1300,23.700245,0,0,44,16,0
20210702T1400,24.200245,0,0,36,14,0
20210702T1500,24.560246,0,31,45,13,0
20210702T1600,24.230246,0,0,31,5,0
20210702T1700,23.900246,0,12,36,1,0
20210702T1800,23.350245,0,24,22,1,0
20210702T1900,21.110245,0,0,22,0,0
20210702T2000,17.810246,0,75,12,0,0
20210702T2100,15.620245,0,99,4,0,0
20210702T2200,16.870245,0,100,8,0,0
20210702T2300,14.570246,0,92,8,1,0
20210703T0000,14.080245,0,93,4,3,0
20210703T0100,13.350245,0,89,5,2,0
20210703T0200,12.840245,0,94,3,1,0
20210703T0300,12.320246,0,95,8,3,0
20210703T0400,12.8102455,0,100,7,2,0
20210703T0500,14.520246,0,100,6,0,0
20210703T0600,16.420246,0,60,0,0,#DIV/0!
20210703T0700,18.640245,0,1,10,1,0
20210703T0800,20.860245,0,86,27,0,0
20210703T0900,22.450245,0,98,40,0,0
20210703T1000,23.570246,0,96,51,0,0
20210703T1100,24.210245,0,96,50,0,0
20210703T1200,24.740246,0,96,75,1,0
20210703T1300,23.990246,0,99,93,3,0
20210703T1400,23.400246,0,100,95,3,0
20210703T1500,21.840246,0,100,99,0,0
20210703T1600,20.110245,0,100,98,0,0
20210703T1700,19.760244,0,100,96,5,0
20210703T1800,19.380245,0,96,94,6,0
20210703T1900,19.700245,0.2,91,96,8,0
20210703T2000,19.060246,0.1,59,97,6,0
20210703T2100,18.070246,0,12,98,7,0
20210703T2200,17.020245,0,1,49,12,0
20210703T2300,16.800245,0,89,42,27,0
20210704T0000,15.870245,0,98,46,11,0
20210704T0100,16.240246,0,100,39,12,0
20210704T0200,16.330246,0,99,36,24,0
20210704T0300,16.190247,0,98,27,31,0
20210704T0400,16.590246,0,86,31,36,0
20210704T0500,17.160246,0,11,13,41,0
20210704T0600,17.950245,0,3,16,36,0
20210704T0700,19.030245,0,99,15,29,0
20210704T0800,19.620245,0,99,11,23,0
20210704T0900,20.270245,0,100,65,23,0
20210704T1000,21.210245,0,100,97,23,0
20210704T1100,22.290245,0.2,98,88,13,0
20210704T1200,22.890245,0,99,82,15,0
20210704T1300,20.810246,0.6,100,80,3,0
20210704T1400,19.620245,0.3,100,72,9,0
20210704T1500,19.240246,0.1,100,89,21,0
20210704T1600,19.000246,1.4,100,99,30,0
20210704T1700,19.340246,0.4,97,93,35,0
20210704T1800,19.140245,0.2,50,68,19,0
20210704T1900,18.290245,0,14,17,4,0
20210704T2000,17.530245,0,41,19,9,0
20210704T2100,16.730246,0,11,22,20,0
20210704T2200,16.550245,0,35,42,22,0
20210704T2300,16.290245,0,97,20,11,0
20210705T0000,16.170246,0,100,62,18,0
20210705T0100,16.400246,0,92,46,21,0
20210705T0200,16.130245,0,99,75,20,0
20210705T0300,15.680245,0,98,90,15,0
20210705T0400,15.750245,0,100,98,7,0
20210705T0500,16.320246,0,94,99,23,0
20210705T0600,16.550245,0,91,100,25,0
20210705T0700,16.360247,0.2,93,100,31,0
20210705T0800,16.980246,0.1,90,100,37,0
20210705T0900,18.100245,0,96,99,85,0
20210705T1000,19.360245,0,51,98,64,0
20210705T1100,20.980246,0,54,100,30,0
20210705T1200,21.780245,0,70,83,8,0
20210705T1300,22.630245,0,78,49,11,0
20210705T1400,23.690245,0,37,19,14,0
20210705T1500,23.790245,0,45,24,38,0
20210705T1600,23.950245,0,98,39,27,0
20210705T1700,23.930244,0,90,17,16,0
20210705T1800,23.470245,0,11,14,9,0
20210705T1900,21.000246,0,0,6,5,0
20210705T2000,18.680244,0,0,2,3,0
20210705T2100,17.620245,0,0,5,5,0
20210705T2200,17.410246,0,0,29,0,0
20210705T2300,16.990246,0,0,8,0,0
20210706T0000,16.970245,0,0,13,0,0
20210706T0100,16.630245,0,0,24,0,0
20210706T0200,16.070246,0,0,26,0,0
20210706T0300,15.910245,0,0,28,8,0
20210706T0400,15.760245,0,9,14,6,0
20210706T0500,17.020245,0,24,19,5,0
20210706T0600,18.740246,0,23,54,9,0
20210706T0700,20.110245,0,50,58,19,0
20210706T0800,21.020245,0.3,69,48,56,0
20210706T0900,20.540245,2,61,55,41,0
20210706T1000,19.660246,1.7,99,59,0,0
20210706T1100,19.560246,1.2,100,94,35,0
20210706T1200,19.090246,0.9,98,100,79,0
20210706T1300,18.570246,1.6,82,96,34,0
20210706T1400,18.870245,1.9,99,79,12,0
20210706T1500,18.730246,1.9,100,56,0,0
20210706T1600,17.760244,2.5,99,96,1,0
20210706T1700,16.790245,2.3,100,93,2,0
20210706T1800,15.880245,2.1,100,87,0,0
20210706T1900,15.420245,2.4,100,78,0,0
20210706T2000,15.280245,1,100,94,0,0
20210706T2100,15.210245,1,100,96,0,0
20210706T2200,15.210245,1,100,83,38,0
20210706T2300,15.450245,0.8,100,97,33,0
20210707T0000,15.520246,1,99,100,27,0
20210707T0100,15.460245,0.9,100,98,17,0
20210707T0200,15.440246,0.7,100,88,10,0
20210707T0300,15.5602455,0.7,39,34,11,0
20210707T0400,15.470245,0.8,52,96,8,0
20210707T0500,15.660245,0.8,83,99,13,0
20210707T0600,15.950245,0.7,96,99,15,0
20210707T0700,16.510246,0,90,95,7,0
20210707T0800,17.710245,0,30,85,16,0
20210707T0900,18.490246,0,1,74,15,0
20210707T1000,19.060246,0,20,98,88,0
20210707T1100,20.000246,0,9,96,90,0
20210707T1200,20.860245,0,10,98,83,0
20210707T1300,22.040245,0,17,97,64,0
20210707T1400,22.430244,0,10,87,34,0
20210707T1500,22.750246,0,8,72,20,0
20210707T1600,23.180244,0,2,58,24,0
20210707T1700,22.830246,0,17,46,27,0
20210707T1800,22.130245,0,24,25,3,0
20210707T1900,21.750246,0,43,22,3,0
20210707T2000,20.920246,0,36,28,3,0
20210707T2100,19.820246,0,32,43,2,0
20210707T2200,17.720245,0,51,81,68,0
20210707T2300,18.010244,0,50,85,69,0
20210708T0000,16.980246,0,45,88,89,0
20210708T0100,16.200245,0,70,57,34,0
20210708T0200,16.040245,0,97,60,24,0
20210708T0300,15.690246,0,98,64,31,0
20210708T0400,15.800245,0,99,84,61,0
20210708T0500,16.140245,0.2,100,97,98,0
20210708T0600,16.680244,0,99,100,95,0
20210708T0700,17.630245,3.6,99,100,100,0
20210708T0800,18.090246,1.7,100,100,100,0
20210708T0900,19.040245,0.6,100,100,99,0
20210708T1000,18.540245,0.2,92,75,34,0
20210708T1100,18.880245,0.2,77,89,61,0
20210708T1200,19.180244,0.3,71,88,53,0
20210708T1300,19.370245,0.3,99,93,39,0
20210708T1400,19.250246,0.2,98,94,39,0
20210708T1500,18.710245,0.2,95,86,32,0
20210708T1600,18.570246,0.1,93,80,38,0
20210708T1700,18.650246,0.1,99,65,30,0
20210708T1800,18.050245,0.2,100,59,22,0
20210708T1900,17.060246,0,98,53,15,0
20210708T2000,16.260246,0,97,37,17,0
20210708T2100,15.680245,0,99,35,12,0
20210708T2200,15.760245,0,100,91,48,0
20210708T2300,15.390245,0,100,50,26,0
20210709T0000,15.120245,0,80,19,1,0
20210709T0100,14.8102455,0,28,65,4,0
20210709T0200,14.860246,0,7,32,5,0
20210709T0300,14.900246,0,8,6,10,0
20210709T0400,14.520246,0,5,10,14,0
20210709T0500,15.180245,0,1,5,23,0
20210709T0600,16.240246,0,0,14,30,0
20210709T0700,17.350245,0,1,25,13,0
20210709T0800,18.430244,0,1,19,9,0
20210709T0900,19.670246,0,0,25,15,0
20210709T1000,20.360245,0,0,48,26,0
20210709T1100,21.090246,0,0,37,11,0
20210709T1200,21.780245,0,0,43,19,0
20210709T1300,22.000246,0,0,38,16,0
20210709T1400,22.290245,0,0,48,21,0
20210709T1500,22.490246,0,0,34,13,0
20210709T1600,22.600245,0,0,28,8,0
20210709T1700,22.520245,0,0,21,8,0
20210709T1800,22.040245,0,0,21,9,0
20210709T1900,20.710245,0,0,15,8,0
20210709T2000,18.620245,0,0,11,4,0
20210709T2100,17.400246,0,0,9,9,0
20210709T2200,16.400246,0,2,24,9,0
20210709T2300,14.990245,0,2,15,5,0
20210710T0000,13.850245,0,0,10,4,0
20210710T0100,13.180245,0,0,3,2,0
20210710T0200,12.470245,0,41,6,6,0
20210710T0300,11.870245,0,94,2,10,0
20210710T0400,11.600245,0,97,4,6,0
20210710T0500,14.010245,0,73,2,5,0
20210710T0600,15.970245,0,37,0,4,#DIV/0!
20210710T0700,17.900246,0,68,0,1,#DIV/0!
20210710T0800,19.840246,0,64,0,0,#DIV/0!
20210710T0900,21.500246,0,36,0,1,#DIV/0!
20210710T1000,23.050245,0,63,49,16,0
20210710T1100,24.150246,0,63,52,22,0
20210710T1200,24.730246,0,2,62,31,0
20210710T1300,25.570246,0,12,39,21,0
20210710T1400,26.300245,0,6,24,11,0
20210710T1500,26.430244,0,27,44,4,0
20210710T1600,25.910246,0,69,73,9,0
20210710T1700,24.550245,0,72,84,8,0
20210710T1800,21.380245,0.2,69,97,2,0
20210710T1900,18.600245,4.1,85,84,0,0
20210710T2000,16.850245,2.5,95,75,2,0
20210710T2100,16.080246,1.7,75,46,15,0
20210710T2200,15.970245,0.8,99,78,19,0
20210710T2300,15.610246,0,83,24,14,0
20210711T0000,15.080245,0.1,24,0,15,#DIV/0!
20210711T0100,14.830245,0,0,8,12,0
20210711T0200,14.790245,0,0,33,15,0
20210711T0300,14.690246,0,0,4,11,0
20210711T0400,14.920245,0,0,8,13,0
20210711T0500,15.600245,0,0,17,16,0
20210711T0600,16.120245,0,0,12,14,0
20210711T0700,16.910246,0,0,5,14,0
20210711T0800,17.950245,0,0,11,12,0
20210711T0900,18.880245,0,0,18,22,0
20210711T1000,20.540245,0,0,45,21,0
20210711T1100,21.420246,0,0,40,28,0
20210711T1200,22.100245,0,0,38,31,0
20210711T1300,22.810246,0,0,40,23,0
20210711T1400,23.340246,0,0,23,4,0
20210711T1500,23.250246,0,0,31,3,0
20210711T1600,23.500246,0,0,29,4,0
20210711T1700,23.310246,0,0,16,3,0
20210711T1800,22.340246,0,0,12,13,0
20210711T1900,19.700245,0,0,5,3,0
20210711T2000,16.860245,0,9,3,3,0
20210711T2100,15.770246,0,50,0,1,#DIV/0!
20210711T2200,14.610246,0,93,0,0,#DIV/0!
20210711T2300,14.080245,0,48,0,0,#DIV/0!
20210712T0000,13.470245,0,10,0,0,#DIV/0!
20210712T0100,13.170245,0,65,0,0,#DIV/0!
20210712T0200,13.080245,0,94,2,0,0
20210712T0300,13.010245,0,95,41,0,0
20210712T0400,12.900246,0,37,0,0,#DIV/0!
20210712T0500,14.800245,0,85,0,0,#DIV/0!
20210712T0600,16.060246,0,83,0,0,#DIV/0!
20210712T0700,17.730246,0.2,76,2,0,0
20210712T0800,19.050245,0,97,0,0,#DIV/0!
20210712T0900,20.080246,0,100,0,0,#DIV/0!
20210712T1000,22.260244,0.2,99,18,0,0
20210712T1100,23.610245,0.2,100,0,0,#DIV/0!
20210712T1200,23.470245,0,98,38,7,0
20210712T1300,23.690245,0,92,46,14,0
20210712T1400,24.210245,0,81,42,7,0
20210712T1500,25.020245,0,19,46,0,0
20210712T1600,25.270245,0,82,39,0,0
20210712T1700,23.930244,0.3,97,73,0,0
20210712T1800,21.950245,0.5,100,90,1,0
20210712T1900,20.240246,1.8,100,95,1,0
20210712T2000,19.830246,2.6,100,91,0,0
20210712T2100,18.860245,3.7,100,92,6,0
20210712T2200,18.810246,5.8,100,97,87,0
20210712T2300,18.380245,6.6,100,99,100,0
20210713T0000,17.900246,4.9,99,100,100,0
20210713T0100,17.470245,3.8,59,68,99,0
20210713T0200,17.060246,5.2,51,93,80,0
20210713T0300,16.400246,4.8,90,100,82,0
20210713T0400,15.790245,2.9,85,98,16,0
20210713T0500,15.200245,2,64,85,9,0
20210713T0600,14.970245,1.8,64,94,11,0
20210713T0700,14.840245,2,80,98,10,0
20210713T0800,14.630245,2.6,93,98,14,0
20210713T0900,14.600245,2.8,93,97,6,0
20210713T1000,14.420245,2.1,93,95,79,0
20210713T1100,15.000245,1.3,88,95,89,0
20210713T1200,15.720245,0.6,29,90,93,0
20210713T1300,16.060246,0.6,85,60,90,0
20210713T1400,16.190247,0.8,98,29,79,0
20210713T1500,16.170246,0.6,97,18,50,0
20210713T1600,16.480246,0.4,63,13,34,0
20210713T1700,16.120245,0.1,74,20,29,0
20210713T1800,15.970245,0,88,24,27,0
20210713T1900,15.490245,0,89,19,10,0
20210713T2000,14.880245,0,68,35,13,0
20210713T2100,14.090245,0,52,31,13,0
20210713T2200,13.040245,0,37,94,1,0
20210713T2300,13.0602455,0,24,61,1,0
20210714T0000,13.3102455,0,32,94,3,0
20210714T0100,13.380245,0,68,92,5,0
20210714T0200,13.690246,0,40,75,16,0
20210714T0300,13.490245,0,47,94,39,0
20210714T0400,13.660245,0,33,94,68,0
20210714T0500,14.090245,0,8,97,68,0
20210714T0600,14.980246,0,7,95,44,0
20210714T0700,15.680245,0,6,74,31,0
20210714T0800,16.530245,0,18,45,39,0
20210714T0900,17.640245,0,65,45,47,0
20210714T1000,18.500246,0.1,100,60,16,0
20210714T1100,18.660246,0,100,39,4,0
20210714T1200,19.340246,0.2,100,68,45,0
20210714T1300,18.910246,0.1,100,92,29,0
20210714T1400,18.760244,0,100,97,14,0
20210714T1500,18.100245,0,100,100,38,0
20210714T1600,17.650246,0.1,100,100,64,0
20210714T1700,16.590246,0.4,100,99,59,0
20210714T1800,15.800245,0.9,100,99,62,0
20210714T1900,15.200245,1.6,100,100,95,0
20210714T2000,15.110246,1.9,100,99,68,0
20210714T2100,14.980246,2.3,94,100,95,0
20210714T2200,14.770246,3,93,100,87,0
20210714T2300,14.580245,3,87,99,87,0
20210715T0000,14.650246,2,99,100,50,0
20210715T0100,14.630245,2,90,100,95,0
20210715T0200,14.760245,2.8,82,97,100,0
20210715T0300,15.070246,2.9,23,100,100,0
20210715T0400,15.320246,1.5,4,80,100,0
20210715T0500,15.500245,0.8,19,58,100,0
20210715T0600,15.780245,0.3,41,50,100,0
20210715T0700,16.190247,0.3,57,71,100,0
20210715T0800,16.750246,0.2,77,58,100,0
20210715T0900,17.300245,0.4,72,49,100,0
20210715T1000,17.850245,0.7,22,62,100,0
20210715T1100,18.660246,1,25,77,91,0
20210715T1200,18.830246,0.8,52,77,75,0
20210715T1300,18.790245,0.6,42,57,67,0
20210715T1400,18.870245,0.7,25,72,88,0
20210715T1500,18.770245,1,30,88,92,0
20210715T1600,18.940245,1,23,88,94,0
20210715T1700,18.400246,1.2,46,96,97,0
20210715T1800,18.110245,0.6,92,84,97,0
20210715T1900,17.630245,0.4,90,57,92,0
20210715T2000,17.290245,0,98,53,76,0
20210715T2100,16.870245,0,97,50,76,0
20210715T2200,16.810246,0.5,77,46,99,0
20210715T2300,16.530245,1.5,68,70,100,0
20210716T0000,16.410246,2.4,56,43,84,0
20210716T0100,16.280245,0.6,40,35,85,0
20210716T0200,15.720245,0.2,33,26,80,0
20210716T0300,16.230246,0.1,20,27,64,0
20210716T0400,16.190247,0,75,49,65,0
20210716T0500,16.340246,0,95,64,55,0
20210716T0600,16.750246,0,86,53,48,0
20210716T0700,17.790245,0.3,42,57,28,0
20210716T0800,18.790245,0.3,12,78,30,0
20210716T0900,19.240246,0.2,25,61,46,0
20210716T1000,19.650246,0.2,24,86,47,0
20210716T1100,20.060246,0.4,22,57,42,0
20210716T1200,20.360245,0.9,21,40,33,0
20210716T1300,20.930244,0,22,38,29,0
20210716T1400,21.070246,0,43,39,27,0
20210716T1500,21.130245,0,63,51,19,0
20210716T1600,19.990246,1,51,40,18,0
20210716T1700,20.550245,0,49,51,14,0
20210716T1800,20.480246,0,79,44,37,0
20210716T1900,19.520245,0,29,27,18,0
20210716T2000,18.040245,0,9,29,32,0
20210716T2100,17.320246,0,19,24,48,0
20210716T2200,16.330246,0,44,50,15,0
20210716T2300,16.940245,0.5,18,33,32,0
20210717T0000,17.120245,0.2,32,39,80,0
20210717T0100,16.340246,0,25,24,92,0
20210717T0200,16.410246,0,30,30,100,0
20210717T0300,16.730246,0,26,14,100,0
20210717T0400,16.810246,0,14,27,98,0
20210717T0500,16.720245,0,8,38,100,0
20210717T0600,16.970245,0,1,34,100,0
20210717T0700,17.720245,0,1,16,100,0
20210717T0800,18.520245,0,4,12,100,0
20210717T0900,19.550245,0,4,9,100,0
20210717T1000,20.240246,0,63,28,59,0
20210717T1100,21.310246,0,2,25,57,0
20210717T1200,22.030245,0,1,23,86,0
20210717T1300,22.570246,0,0,49,87,0
20210717T1400,22.980246,0,0,72,85,0
20210717T1500,23.110245,0,3,5,69,0
20210717T1600,22.770245,0,17,26,55,0
20210717T1700,22.390245,0,21,42,73,0
20210717T1800,22.000246,0,23,37,53,0
20210717T1900,21.240246,0,1,19,27,0
20210717T2000,20.340246,0,0,29,27,0
20210717T2100,19.610245,0,0,23,23,0
20210717T2200,19.080246,0,39,40,35,0
20210717T2300,18.440245,0,6,22,34,0
20210718T0000,18.440245,0,0,4,37,0
20210718T0100,18.210245,0,12,3,54,0
20210718T0200,18.250246,0,16,3,33,0
20210718T0300,18.110245,0,15,1,34,0
20210718T0400,17.770245,0,8,3,21,0
20210718T0500,17.710245,0,0,6,14,0
20210718T0600,18.630245,0,0,9,13,0
20210718T0700,19.680244,0,0,4,10,0
