valid_time,tp,Specific Attenuation (dB),Attenuation
43032.25,9.53535E-07,7.79472E-05,0.000748996
43032.29167,4.76767E-07,3.84399E-05,0.000382611
43032.33333,0,0,0
43032.375,0,0,0
43032.41667,0,0,0
43032.45833,0,0,0
43032.5,6.96423E-11,4.71037E-09,6.58754E-08
43032.54167,3.48211E-10,2.43181E-08,3.4042E-07
43032.58333,9.05349E-10,6.44402E-08,9.03066E-07
43032.625,0,0,0
43032.66667,0,0,0
43032.70833,0,0,0
43032.75,9.53535E-07,7.79472E-05,0.001078001
43032.79167,8.50559E-06,0.000726228,0.010094695
43032.83333,6.5223E-06,0.000553956,0.007781035
43032.875,1.90707E-06,0.000158059,0.002229189
43032.91667,3.81414E-06,0.000320506,0.004823657
43032.95833,2.8606E-06,0.000239008,0.003601365
43033,1.4303E-06,0.000117868,0.001778185
43033.04167,4.76767E-07,3.84399E-05,0.000580472
43033.08333,0,0,0
43033.125,0,0,0
43033.16667,0,0,0
43033.20833,0,0,0
43033.25,0,0,0
43033.29167,4.76767E-07,3.84399E-05,0.000569008
43033.33333,1.39285E-10,9.55154E-09,1.36365E-07
43033.375,0,0,0
43033.41667,0,0,0
43033.45833,0,0,0
43033.5,0,0,0
43033.54167,0,0,0
43033.58333,0,0,0
43033.625,0,0,0
43033.66667,0,0,0
43033.70833,0,0,0
43033.75,0,0,0
43033.79167,0,0,0
43033.83333,0,0,0
43033.875,0,0,0
43033.91667,0,0,0
43033.95833,0,0,0
43034,0,0,0
43034.04167,0,0,0
43034.08333,0,0,0
43034.125,0,0,0
43034.16667,0,0,0
43034.20833,0,0,0
43034.25,0,0,0
43034.29167,4.00613E-07,3.21882E-05,0.000486589
43034.33333,8.01156E-07,6.52645E-05,0.000986967
43034.375,0,0,0
43034.41667,4.76767E-07,3.84399E-05,0.000583256
43034.45833,0,0,0
43034.5,0,0,0
43034.54167,0,0,0
43034.58333,0,0,0
43034.625,0,0,0
43034.66667,0,0,0
43034.70833,0,0,0
43034.75,0,0,0
43034.79167,0,0,0
43034.83333,0,0,0
43034.875,0,0,0
43034.91667,0,0,0
43034.95833,0,0,0
43035,0,0,0
43035.04167,0,0,0
43035.08333,4.00543E-07,3.21825E-05,0.000452763
43035.125,6.56114E-06,0.000557321,0.007335937
43035.16667,4.383E-05,0.003866378,0.047830928
43035.20833,0.000123465,0.011117864,0.135019783
43035.25,0.000191085,0.017357141,0.196060748
43035.29167,0.000164035,0.014854897,0.150500039
43035.33333,9.38036E-05,0.008400882,0.082577841
43035.375,4.2103E-05,0.003711059,0.034220183
43035.41667,0.000150819,0.013635295,0.121654063
43035.45833,0.000317312,0.029115254,0.246905032
43035.5,0.000239476,0.021850662,0.184800933
43035.54167,0.000159253,0.014413343,0.119564649
43035.58333,2.78978E-05,0.002438933,0.019311169
43035.625,3.25203E-05,0.002851729,0.022054459
43035.66667,3.98598E-05,0.003509517,0.026933472
43035.70833,1.41904E-05,0.001224007,0.00928676
43035.75,2.13623E-06,0.000177451,0.00136336
43035.79167,1.94998E-09,1.40929E-07,9.80821E-07
43035.83333,2.78569E-10,1.93683E-08,1.33716E-07
43035.875,0,0,0
43035.91667,0,0,0
43035.95833,1.39285E-10,9.55154E-09,6.30241E-08
43036,7.62938E-08,5.93109E-06,6.67646E-05
43036.04167,0,0,0
43036.08333,0,0,0
43036.125,1.4303E-06,0.000117868,0.001496319
43036.16667,5.72121E-06,0.000484652,0.00612011
43036.20833,4.76767E-07,3.84399E-05,0.000447135
43036.25,0,0,0
43036.29167,0,0,0
43036.33333,0,0,0
43036.375,9.53535E-07,7.79472E-05,0.000860318
43036.41667,0,0,0
43036.45833,9.53535E-07,7.79472E-05,0.000772512
43036.5,0,0,0
43036.54167,0,0,0
43036.58333,0,0,0
43036.625,9.53535E-07,7.79472E-05,0.000724198
43036.66667,0,0,0
43036.70833,0,0,0
43036.75,0,0,0
43036.79167,0,0,0
43036.83333,0,0,0
43036.875,0,0,0
43036.91667,0,0,0
43036.95833,4.00543E-07,3.21825E-05,0.000328356
43037,0,0,0
43037.04167,0,0,0
43037.08333,6.59852E-06,0.000560559,0.00575864
43037.125,3.2481E-05,0.002848213,0.029770336
43037.16667,0.000130039,0.011721986,0.123516691
43037.20833,0.000148618,0.013432322,0.142540105
43037.25,0.000173757,0.015753334,0.165575655
43037.29167,0.00014702,0.013285053,0.136691803
43037.33333,0.000188875,0.017152424,0.174543893
43037.375,0.000179359,0.01627153,0.165616427
43037.41667,0.000137381,0.012397331,0.121101591
43037.45833,0.000198805,0.018072684,0.173817855
43037.5,0.000335241,0.030794007,0.278212591
43037.54167,0.000246009,0.022458733,0.197312675
43037.58333,0.000250687,0.022894444,0.193142038
43037.625,0.000319264,0.029297876,0.244195111
43037.66667,0.000543573,0.050412935,0.391782378
43037.70833,0.000637584,0.05931978,0.425739046
43037.75,0.000500355,0.046328333,0.30558613
43037.79167,0.00031332,0.028741716,0.179279065
43037.83333,0.000159591,0.014444543,0.087964465
43037.875,9.64598E-05,0.008643568,0.048681473
43037.91667,4.02758E-05,0.003546879,0.019367802
43037.95833,8.68401E-06,0.000741767,0.003983823
43038,2.55738E-06,0.000213197,0.001075656
43038.04167,2.95813E-06,0.000247321,0.001234326
43038.08333,2.00383E-06,0.000166242,0.000816036
43038.125,1.60252E-06,0.000132359,0.00061133
43038.16667,9.53674E-07,7.79588E-05,0.000328306
43038.20833,4.76907E-07,3.84514E-05,0.000160266
43038.25,8.77868E-07,7.16438E-05,0.000293999
43038.29167,7.65027E-08,5.94766E-06,2.38649E-05
43038.33333,6.96423E-11,4.71037E-09,1.89017E-08
43038.375,0,0,0
43038.41667,0,0,0
43038.45833,1.39285E-10,9.55154E-09,3.79114E-08
43038.5,0,0,0
43038.54167,0,0,0
43038.58333,0,0,0
43038.625,0,0,0
43038.66667,0,0,0
43038.70833,0,0,0
43038.75,0,0,0
43038.79167,0,0,0
43038.83333,0,0,0
43038.875,0,0,0
43038.91667,0,0,0
43038.95833,0,0,0
43039,0,0,0
43039.04167,0,0,0
43039.08333,0,0,0
43039.125,0,0,0
43039.16667,0,0,0
43039.20833,0,0,0
43039.25,0,0,0
43039.29167,0,0,0
43039.33333,0,0,0
43039.375,0,0,0
43039.41667,0,0,0
43039.45833,0,0,0
43039.5,0,0,0
43039.54167,0,0,0
43039.58333,0,0,0
43039.625,0,0,0
43039.66667,0,0,0
43039.70833,0,0,0
43039.75,0,0,0
43039.79167,0,0,0
43039.83333,0,0,0
43039.875,0,0,0
43039.91667,0,0,0
43039.95833,0,0,0
43040,0,0,0
43040.04167,0,0,0
43040.08333,0,0,0
43040.125,0,0,0
43040.16667,0,0,0
43040.20833,0,0,0
43040.25,0,0,0
43040.29167,0,0,0
43040.33333,0,0,0
43040.375,0,0,0
43040.41667,0,0,0
43040.45833,0,0,0
43040.5,0,0,0
43040.54167,0,0,0
43040.58333,0,0,0
43040.625,0,0,0
43040.66667,0,0,0
43040.70833,0,0,0
43040.75,0,0,0
43040.79167,0,0,0
43040.83333,0,0,0
43040.875,0,0,0
43040.91667,0,0,0
43040.95833,0,0,0
43041,0,0,0
43041.04167,0,0,0
43041.08333,0,0,0
43041.125,0,0,0
43041.16667,0,0,0
43041.20833,0,0,0
43041.25,0,0,0
43041.29167,0,0,0
43041.33333,0,0,0
43041.375,0,0,0
43041.41667,0,0,0
43041.45833,0,0,0
43041.5,0,0,0
43041.54167,0,0,0
43041.58333,0,0,0
43041.625,0,0,0
43041.66667,0,0,0
43041.70833,8.01087E-07,6.52587E-05,0.000630423
43041.75,8.01087E-07,6.52587E-05,0.000626032
43041.79167,2.0598E-06,0.000170979,0.001536139
43041.83333,2.05994E-06,0.00017099,0.001535927
43041.875,1.21876E-05,0.001048079,0.008861898
43041.91667,3.98049E-05,0.003504587,0.029823512
43041.95833,2.45291E-05,0.002138941,0.022272253
43042,4.00703E-06,0.000337046,0.003548497
43042.04167,5.68501E-06,0.000481525,0.00526017
43042.08333,1.5734E-05,0.00135994,0.015092366
43042.125,8.77311E-07,7.15974E-05,0.000843157
43042.16667,0,0,0
43042.20833,0,0,0
43042.25,0,0,0
43042.29167,1.90756E-06,0.0001581,0.001869654
43042.33333,2.5564E-06,0.000213114,0.002581702
43042.375,8.01226E-07,6.52703E-05,0.000793905
43042.41667,0,0,0
43042.45833,0,0,0
43042.5,0,0,0
43042.54167,0,0,0
43042.58333,0,0,0
43042.625,0,0,0
43042.66667,0,0,0
43042.70833,0,0,0
43042.75,0,0,0
43042.79167,0,0,0
43042.83333,0,0,0
43042.875,0,0,0
43042.91667,0,0,0
43042.95833,0,0,0
43043,0,0,0
43043.04167,0,0,0
43043.08333,0,0,0
43043.125,0,0,0
43043.16667,0,0,0
43043.20833,0,0,0
43043.25,0,0,0
43043.29167,1.20191E-06,9.8704E-05,0.001079528
43043.33333,7.36306E-06,0.000626875,0.006532156
43043.375,1.6442E-05,0.001422386,0.01478649
43043.41667,1.43821E-05,0.001240874,0.012903389
43043.45833,1.17497E-05,0.001009689,0.010475877
43043.5,4.82579E-06,0.000407419,0.004201719
43043.54167,1.60231E-06,0.000132341,0.001365994
43043.58333,1.60231E-06,0.000132341,0.001376239
43043.625,3.3018E-05,0.00289625,0.030052022
43043.66667,1.87736E-05,0.001628381,0.016783698
43043.70833,4.37315E-05,0.003857513,0.039704705
43043.75,0.000166048,0.015040855,0.147025059
43043.79167,3.65467E-05,0.003212256,0.031146726
43043.83333,9.61422E-06,0.000822888,0.00798646
43043.875,0.00012935,0.011658684,0.112633273
43043.91667,0.00065937,0.061387723,0.586696566
43043.95833,0.001403177,0.132613754,1.257865622
43044,0.002125241,0.202521326,2.018792117
43044.04167,0.002319808,0.221447855,2.119774862
43044.08333,0.002256681,0.21530353,1.914127106
43044.125,0.002078231,0.197953526,1.725090483
43044.16667,0.001869297,0.177677459,1.551472148
43044.20833,0.001679608,0.159308016,1.369413753
43044.25,0.001271851,0.119967469,1.049193278
43044.29167,0.001642246,0.155694578,1.192947125
43044.33333,0.002077611,0.197893335,1.491208149
43044.375,0.002059788,0.196162066,1.450134708
43044.41667,0.00143447,0.135630768,0.860618582
43044.45833,0.000544261,0.050477946,0.273089053
43044.5,0.000164676,0.014914076,0.073421353
43044.54167,0.000118606,0.010671868,0.052227367
43044.58333,0.000164535,0.014901131,0.072199494
43044.625,0.000173378,0.015718286,0.075974765
43044.66667,0.000138135,0.01246677,0.057837102
43044.70833,7.8495E-05,0.007005006,0.031940244
43044.75,8.31798E-05,0.007431646,0.033589044
43044.79167,6.53599E-05,0.0058116,0.024683497
43044.83333,4.77475E-05,0.00421913,0.017735321
43044.875,9.44085E-05,0.008456138,0.033294658
43044.91667,0.000146306,0.013219242,0.051862369
43044.95833,8.85265E-05,0.007919156,0.030537234
43045,0.000117501,0.010570443,0.038371303
43045.04167,8.47725E-05,0.007576804,0.026726282
43045.08333,7.23175E-05,0.006443201,0.021287912
43045.125,5.3776E-05,0.004763076,0.015547868
43045.16667,4.50011E-05,0.003971767,0.013412515
43045.20833,3.0294E-05,0.002652758,0.008889597
43045.25,2.50282E-05,0.002183343,0.006914875
43045.29167,7.14588E-05,0.006365186,0.020127275
43045.33333,7.87072E-05,0.007024318,0.022230119
43045.375,6.35424E-05,0.005646825,0.018146788
43045.41667,5.07808E-05,0.004492664,0.015481981
43045.45833,3.91862E-05,0.003449043,0.012381408
43045.5,2.20001E-05,0.001914271,0.007457806
43045.54167,1.90493E-05,0.001652773,0.006894181
43045.58333,1.56203E-05,0.001349925,0.005634103
43045.625,1.01231E-05,0.000867337,0.003594686
43045.66667,3.59208E-06,0.000301486,0.001191509
43045.70833,3.74202E-06,0.000314327,0.001213653
43045.75,5.19175E-06,0.000438952,0.001694028
43045.79167,2.21378E-06,0.000184024,0.000660682
43045.83333,1.10821E-06,9.08626E-05,0.000326253
43045.875,1.56772E-06,0.000129427,0.0004658
43045.91667,1.66092E-06,0.00013728,0.000495348
43045.95833,1.0308E-06,8.43942E-05,0.000304482
43046,1.10758E-06,9.08102E-05,0.000343689
43046.04167,1.73764E-06,0.00014375,0.000546861
43046.08333,1.81456E-06,0.000150242,0.000573306
43046.125,1.73854E-06,0.000143826,0.000553895
43046.16667,1.10835E-06,9.08743E-05,0.000355075
43046.20833,1.10772E-06,9.08218E-05,0.000353642
43046.25,3.01549E-06,0.000252213,0.000981751
43046.29167,1.71114E-05,0.001481464,0.00570029
43046.33333,2.0737E-05,0.00180224,0.007350559
43046.375,1.94052E-05,0.001684274,0.006926057
43046.41667,1.39669E-05,0.001204354,0.005076713
43046.45833,1.18881E-05,0.001021814,0.004378136
43046.5,1.29196E-05,0.001112314,0.005034653
43046.54167,1.48482E-05,0.001281899,0.005841813
43046.58333,2.7378E-05,0.002392596,0.010985079
43046.625,7.52641E-05,0.006711064,0.032203415
43046.66667,0.000120974,0.010889173,0.052843578
43046.70833,0.0001458,0.013172646,0.064380842
43046.75,0.000148335,0.01340625,0.065030496
43046.79167,0.000255078,0.023303436,0.106522768
43046.83333,0.000117105,0.01053407,0.048573685
43046.875,5.82268E-05,0.005165456,0.023841794
43046.91667,3.72662E-05,0.003276775,0.01502493
43046.95833,3.61216E-05,0.003174159,0.014667158
43047,4.6955E-05,0.00414772,0.020038505
43047.04167,0.000147179,0.013299694,0.063307953
43047.08333,0.000265009,0.024229176,0.101998209
43047.125,0.000338862,0.031133203,0.129756527
43047.16667,0.000539448,0.05002274,0.203663283
43047.20833,0.000722317,0.067370194,0.272371839
43047.25,0.000708664,0.066071661,0.267772721
43047.29167,0.000667806,0.062188769,0.239108649
43047.33333,0.0004636,0.042859982,0.171752804
43047.375,0.000361903,0.033293644,0.134571081
43047.41667,0.000317324,0.029116367,0.120335903
43047.45833,0.000186625,0.016944118,0.071787562
43047.5,0.000135837,0.01225529,0.052790674
43047.54167,9.90857E-05,0.008883613,0.03829983
43047.58333,8.51859E-05,0.007614494,0.033159889
43047.625,6.91605E-05,0.006156459,0.026748898
43047.66667,5.26035E-05,0.004657188,0.020245164
43047.70833,3.46567E-05,0.003042926,0.013233269
43047.75,2.80385E-05,0.002451477,0.011179773
43047.79167,4.47297E-05,0.003947334,0.016742782
43047.83333,4.73377E-05,0.004182203,0.017460741
43047.875,5.32895E-05,0.004719135,0.019699265
43047.91667,3.02336E-05,0.002647363,0.01097065
43047.95833,1.56611E-05,0.001353515,0.00557172
43048,1.09672E-05,0.000941151,0.004032439
43048.04167,6.04602E-06,0.00051273,0.002247036
43048.08333,2.70857E-06,0.00022606,0.001009144
43048.125,1.90728E-06,0.000158076,0.0007217
43048.16667,1.90714E-06,0.000158065,0.000721556
43048.20833,2.38398E-06,0.000198464,0.000859515
43048.25,2.86081E-06,0.000239026,0.001016461
43048.29167,0.000124961,0.011255284,0.047243983
43048.33333,7.20954E-05,0.006423021,0.027273407
43048.375,1.59456E-05,0.001378603,0.006091194
43048.41667,6.12224E-06,0.000519324,0.002297663
43048.45833,1.28553E-05,0.001106667,0.005010268
43048.5,3.37789E-05,0.00296434,0.013421647
43048.54167,3.46579E-05,0.003043031,0.014110948
43048.58333,2.70311E-05,0.002361677,0.010957001
43048.625,2.64219E-05,0.002307403,0.010735998
43048.66667,5.38255E-06,0.000455411,0.002114882
43048.70833,6.10679E-06,0.000517987,0.002405661
43048.75,2.25448E-05,0.001962616,0.009106905
43048.79167,1.45538E-05,0.001255983,0.005435472
43048.83333,5.17072E-06,0.000437139,0.001883643
43048.875,4.77325E-07,3.84857E-05,0.000174265
43048.91667,4.76837E-07,3.84456E-05,0.000173919
43048.95833,4.76837E-07,3.84456E-05,0.000174662
43049,1.43037E-06,0.000117873,0.000510963
43049.04167,1.90707E-06,0.000158059,0.000652306
43049.08333,8.50573E-06,0.00072624,0.003074897
43049.125,4.29098E-06,0.000361421,0.002105764
43049.16667,9.53674E-07,7.79588E-05,0.000300633
43049.20833,4.76976E-07,3.84571E-05,0.000150291
43049.25,1.50743E-06,0.000124353,0.000479282
43049.29167,6.67502E-06,0.000567188,0.002260236
43049.33333,5.56911E-06,0.000471515,0.002088691
43049.375,1.86142E-05,0.001614277,0.009418717
43049.41667,5.59186E-05,0.004956703,0.029413802
43049.45833,0.000154581,0.013982293,0.081533274
43049.5,0.000291539,0.026705376,0.165473857
43049.54167,0.000349446,0.032125266,0.20720435
43049.58333,0.00039744,0.036631114,0.245902938
43049.625,0.000259273,0.02369445,0.160353026
43049.66667,0.000177077,0.016060453,0.102312612
43049.70833,0.000428312,0.039535299,0.250997422
43049.75,0.00049333,0.045664971,0.308491974
43049.79167,0.0003105,0.028477903,0.180947408
43049.83333,0.000313346,0.028744111,0.208139261
43049.875,0.000142554,0.012873584,0.090631833
43049.91667,0.000165849,0.015022444,0.103472498
43049.95833,0.000161073,0.014581435,0.095013905
43050,0.000181499,0.016469525,0.104681279
43050.04167,0.000176873,0.016041542,0.098906671
43050.08333,0.000296315,0.027151644,0.158239014
43050.125,0.000335443,0.030812874,0.166899488
43050.16667,0.000160402,0.01451948,0.073955505
43050.20833,4.98677E-05,0.004410285,0.020939299
43050.25,3.55011E-05,0.003118558,0.014537583
43050.29167,0.000153218,0.013856534,0.064746398
43050.33333,0.000327579,0.030076369,0.142604409
43050.375,0.000550675,0.051084726,0.246482086
43050.41667,0.000692216,0.064507997,0.325913849
43050.45833,0.000722033,0.067343107,0.432590954
43050.5,0.000681198,0.063460941,0.442336847
43050.54167,0.000615483,0.057223325,0.420510336
43050.58333,0.000718439,0.067001317,0.48629818
43050.625,0.000821419,0.076809559,0.529105009
43050.66667,0.00088297,0.08268384,0.571233948
43050.70833,0.00082322,0.076981339,0.56161796
43050.75,0.000856067,0.080115227,0.60178659
43050.79167,0.000857539,0.080255727,0.603389184
43050.83333,0.000929829,0.087161484,0.696443845
43050.875,0.000943013,0.088422128,0.719198962
43050.91667,0.001081327,0.101667545,0.842128455
43050.95833,0.001546719,0.146463421,1.260050818
43051,0.001370807,0.129494391,1.124489071
43051.04167,0.001359626,0.128417285,1.115254125
43051.08333,0.001329047,0.125472298,1.092234268
43051.125,0.000810388,0.075757709,0.628068493
43051.16667,0.000620229,0.057673348,0.474315652
43051.20833,0.000827465,0.077386235,0.623144914
43051.25,0.000971797,0.091175582,0.684921349
43051.29167,0.001211717,0.114185315,0.906006263
43051.33333,0.0014681,0.138874582,1.047628834
43051.375,0.002005021,0.190844012,1.487879723
43051.41667,0.001672974,0.15866634,1.164922875
43051.45833,0.001483752,0.140384742,1.030634623
43051.5,0.001848592,0.175670582,1.285642785
43051.54167,0.002133285,0.203303133,1.530024804
43051.58333,0.003694988,0.356003128,2.413671533
43051.625,0.00404305,0.390236192,2.307079744
43051.66667,0.001321898,0.124783931,0.520272899
43051.70833,0.000432831,0.039960746,0.130995804
43051.75,0.000769241,0.071836613,0.232946539
43051.79167,0.000366978,0.0337699,0.106673926
43051.83333,0.000319378,0.029308619,0.08763247
43051.875,0.000125751,0.011327864,0.031125325
43051.91667,0.000205242,0.018669633,0.047329476
43051.95833,0.000278915,0.025526507,0.063677349
43052,0.000215485,0.01962036,0.048600073
43052.04167,0.000226888,0.020679889,0.052008717
43052.08333,0.000242509,0.022132938,0.055656243
43052.125,0.000169645,0.015373234,0.036675109
43052.16667,0.000188658,0.017132364,0.0409185
43052.20833,0.000144111,0.013017046,0.030858945
43052.25,0.000116295,0.010459818,0.025476779
43052.29167,0.000204542,0.018604727,0.046108642
43052.33333,0.000270284,0.024721169,0.058828644
43052.375,0.000216749,0.019737777,0.048407703
43052.41667,0.000139972,0.012635806,0.034513912
43052.45833,0.000102524,0.009198128,0.027797236
43052.5,0.000114714,0.010314837,0.033786769
43052.54167,0.00021767,0.01982334,0.069117158
43052.58333,0.000378193,0.034822767,0.122493767
43052.625,0.000338445,0.031094195,0.11451648
43052.66667,0.000128542,0.011584357,0.040820807
43052.70833,4.57077E-05,0.004035374,0.014162845
43052.75,2.3046E-05,0.002007125,0.006952274
43052.79167,3.76876E-05,0.003314564,0.011260915
43052.83333,4.36036E-05,0.003846005,0.01224335
43052.875,4.95004E-05,0.004377159,0.013442585
43052.91667,3.01972E-05,0.002644118,0.008222088
43052.95833,1.36785E-05,0.00117899,0.003520755
43053,6.03022E-06,0.000511364,0.001518764
43053.04167,2.53844E-06,0.000211587,0.00062496
43053.08333,2.1372E-06,0.000177534,0.000513788
43053.125,2.2135E-06,0.000184,0.000526824
43053.16667,3.01458E-06,0.000252136,0.000695986
43053.20833,2.21336E-06,0.000183988,0.000477632
43053.25,1.41199E-06,0.000116329,0.000298762
43053.29167,9.53814E-07,7.79704E-05,0.000199206
43053.33333,9.53674E-07,7.79588E-05,0.000199441
43053.375,9.53674E-07,7.79588E-05,0.000195641
43053.41667,9.53535E-07,7.79472E-05,0.000206255
43053.45833,0,0,0
43053.5,0,0,0
43053.54167,0,0,0
43053.58333,0,0,0
43053.625,0,0,0
43053.66667,0,0,0
43053.70833,0,0,0
43053.75,0,0,0
43053.79167,0,0,0
43053.83333,0,0,0
43053.875,0,0,0
43053.91667,0,0,0
43053.95833,0,0,0
43054,0,0,0
43054.04167,0,0,0
43054.08333,0,0,0
43054.125,0,0,0
43054.16667,0,0,0
43054.20833,0,0,0
43054.25,0,0,0
43054.29167,7.62241E-08,5.92557E-06,5.35699E-05
43054.33333,0,0,0
43054.375,0,0,0
43054.41667,0,0,0
43054.45833,0,0,0
43054.5,0,0,0
43054.54167,0,0,0
43054.58333,0,0,0
43054.625,0,0,0
43054.66667,0,0,0
43054.70833,0,0,0
43054.75,0,0,0
43054.79167,0,0,0
43054.83333,0,0,0
43054.875,0,0,0
43054.91667,0,0,0
43054.95833,0,0,0
43055,0,0,0
43055.04167,0,0,0
43055.08333,0,0,0
43055.125,0,0,0
43055.16667,0,0,0
43055.20833,0,0,0
43055.25,0,0,0
43055.29167,0,0,0
43055.33333,0,0,0
43055.375,0,0,0
43055.41667,0,0,0
43055.45833,0,0,0
43055.5,0,0,0
43055.54167,0,0,0
43055.58333,0,0,0
43055.625,0,0,0
43055.66667,0,0,0
43055.70833,0,0,0
43055.75,0,0,0
43055.79167,0,0,0
43055.83333,0,0,0
43055.875,0,0,0
43055.91667,0,0,0
43055.95833,0,0,0
43056,0,0,0
43056.04167,0,0,0
43056.08333,0,0,0
43056.125,0,0,0
43056.16667,0,0,0
43056.20833,0,0,0
43056.25,0,0,0
43056.29167,4.76767E-07,3.84399E-05,0.000247271
43056.33333,2.13595E-06,0.000177428,0.001141493
43056.375,3.16578E-06,0.00026504,0.00170581
43056.41667,3.01319E-06,0.000252017,0.001650761
43056.45833,9.53535E-07,7.79472E-05,0.000505567
43056.5,0,0,0
43056.54167,0,0,0
43056.58333,0,0,0
43056.625,0,0,0
43056.66667,0,0,0
43056.70833,0,0,0
43056.75,0,0,0
43056.79167,5.53131E-07,4.47288E-05,0.000248455
43056.83333,7.62938E-08,5.93109E-06,3.26471E-05
43056.875,4.76837E-07,3.84456E-05,0.000211066
43056.91667,4.76837E-07,3.84456E-05,0.000208306
43056.95833,0,0,0
43057,0,0,0
43057.04167,7.62241E-08,5.92557E-06,2.88695E-05
43057.08333,5.52992E-07,4.47173E-05,0.000212887
43057.125,6.29285E-07,5.10177E-05,0.000235477
43057.16667,6.29285E-07,5.10177E-05,0.000228091
43057.20833,1.5066E-06,0.000124283,0.000557211
43057.25,7.62842E-06,0.000649924,0.002769198
43057.29167,2.46048E-06,0.000204962,0.0008966
43057.33333,1.90728E-06,0.000158076,0.000682763
43057.375,1.43037E-06,0.000117873,0.000497069
43057.41667,9.53535E-07,7.79472E-05,0.000311699
43057.45833,2.38384E-06,0.000198452,0.000769174
43057.5,5.52992E-07,4.47173E-05,0.000167087
43057.54167,0,0,0
43057.58333,0,0,0
43057.625,0,0,0
43057.66667,0,0,0
43057.70833,6.96423E-11,4.71037E-09,1.76292E-08
43057.75,4.76907E-07,3.84514E-05,0.000134498
43057.79167,9.78351E-06,0.000837669,0.002459403
43057.83333,2.70816E-06,0.000226024,0.000622899
43057.875,4.29098E-06,0.000361421,0.001033372
43057.91667,3.89426E-05,0.003427174,0.010379773
43057.95833,0.000176293,0.015987885,0.056917001
43058,0.000369224,0.033980759,0.113597511
43058.04167,0.000376212,0.034636751,0.108003053
43058.08333,0.000457849,0.042317822,0.128699984
43058.125,0.000421108,0.03885722,0.118609079
43058.16667,0.000574335,0.053324277,0.169255201
43058.20833,0.000935916,0.08774343,0.281562565
43058.25,0.000922521,0.086462837,0.288811949
43058.29167,0.000549006,0.050926827,0.157081317
43058.33333,0.000379537,0.034949041,0.114803175
43058.375,0.000188936,0.017158117,0.063493139
43058.41667,0.00015735,0.014237738,0.053147981
43058.45833,0.000237608,0.021676842,0.079413505
43058.5,0.000286656,0.026249207,0.096944432
43058.54167,0.000192886,0.017524009,0.064824001
43058.58333,7.95864E-05,0.007104356,0.026270654
43058.625,1.76499E-05,0.001529036,0.005330478
43058.66667,3.84784E-05,0.003385512,0.011677114
43058.70833,4.34568E-05,0.003832799,0.012914555
43058.75,9.77015E-06,0.000836502,0.002649872
43058.79167,0,0,0
43058.83333,0,0,0
43058.875,9.53535E-07,7.79472E-05,0.000258083
43058.91667,8.77311E-07,7.15974E-05,0.000234456
43058.95833,9.53535E-07,7.79472E-05,0.000244068
43059,9.53535E-07,7.79472E-05,0.000243253
43059.04167,9.53535E-07,7.79472E-05,0.000242692
43059.08333,1.75462E-06,0.000145183,0.00045554
43059.125,1.75462E-06,0.000145183,0.000454301
43059.16667,9.53535E-07,7.79472E-05,0.000240183
43059.20833,9.53535E-07,7.79472E-05,0.000228837
43059.25,9.53535E-07,7.79472E-05,0.000225568
43059.29167,9.55206E-07,7.80865E-05,0.000210616
43059.33333,1.11428E-09,7.96393E-08,2.13651E-07
43059.375,1.39285E-09,9.99919E-08,4.6455E-07
43059.41667,9.53535E-07,7.79472E-05,0.000449158
43059.45833,0,0,0
43059.5,0,0,0
43059.54167,0,0,0
43059.58333,0,0,0
43059.625,0,0,0
43059.66667,0,0,0
43059.70833,0,0,0
43059.75,0,0,0
43059.79167,9.53535E-06,0.000816004,0.006058831
43059.83333,9.53535E-07,7.79472E-05,0.000641826
43059.875,0,0,0
43059.91667,0,0,0
43059.95833,1.375E-05,0.001185281,0.009846939
43060,9.53535E-06,0.000816004,0.006885204
43060.04167,1.94145E-05,0.001685095,0.014900653
43060.08333,5.26387E-06,0.000445172,0.003978953
43060.125,1.75469E-06,0.000145189,0.00130129
43060.16667,9.53535E-07,7.79472E-05,0.000697701
43060.20833,9.53535E-07,7.79472E-05,0.000698154
43060.25,1.89945E-05,0.00164792,0.01490507
43060.29167,5.16864E-06,0.000436959,0.004164221
43060.33333,1.4303E-06,0.000117868,0.001125406
43060.375,9.53535E-07,7.79472E-05,0.000753888
43060.41667,4.76767E-07,3.84399E-05,0.00037902
43060.45833,4.76767E-07,3.84399E-05,0.000395697
43060.5,0,0,0
43060.54167,0,0,0
43060.58333,0,0,0
43060.625,0,0,0
43060.66667,0,0,0
43060.70833,0,0,0
43060.75,0,0,0
43060.79167,0,0,0
43060.83333,0,0,0
43060.875,0,0,0
43060.91667,0,0,0
43060.95833,0,0,0
43061,0,0,0
43061.04167,0,0,0
43061.08333,0,0,0
43061.125,0,0,0
43061.16667,0,0,0
43061.20833,0,0,0
43061.25,0,0,0
43061.29167,0,0,0
43061.33333,0,0,0
43061.375,0,0,0
43061.41667,0,0,0
43061.45833,0,0,0
43061.5,0,0,0
43061.54167,0,0,0
43061.58333,0,0,0
43061.625,0,0,0
43061.66667,0,0,0
43061.70833,0,0,0
43061.75,0,0,0
43061.79167,0,0,0
43061.83333,0,0,0
43061.875,0,0,0
43061.91667,0,0,0
43061.95833,0,0,0
43062,0,0,0
43062.04167,0,0,0
43062.08333,0,0,0
